Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
5700,42,54,4,0.42,0.54,0.04
5800,51,46,3,0.51,0.46,0.03
5900,31,63,6,0.31,0.63,0.06
6000,52,46,2,0.52,0.46,0.02
6100,39,57,4,0.39,0.57,0.04
6200,34,61,5,0.34,0.61,0.05
6300,36,58,6,0.36,0.58,0.06
6400,34,62,4,0.34,0.62,0.04
6500,32,61,7,0.32,0.61,0.07
6600,41,58,1,0.41,0.58,0.01
6700,45,47,8,0.45,0.47,0.08
6800,42,53,5,0.42,0.53,0.05
6900,44,53,3,0.44,0.53,0.03
7000,32,63,5,0.32,0.63,0.05
7100,49,49,2,0.49,0.49,0.02
7200,38,60,2,0.38,0.6,0.02
7300,46,53,1,0.46,0.53,0.01
7400,38,60,2,0.38,0.6,0.02
7500,33,61,6,0.33,0.61,0.06
7600,36,58,6,0.36,0.58,0.06
7700,33,64,3,0.33,0.64,0.03
7800,35,64,1,0.35,0.64,0.01
7900,27,70,3,0.27,0.7,0.03
8000,36,57,7,0.36,0.57,0.07
8100,29,68,3,0.29,0.68,0.03
8200,30,66,4,0.3,0.66,0.04
8300,20,77,3,0.2,0.77,0.03
8400,39,55,6,0.39,0.55,0.06
8500,31,63,6,0.31,0.63,0.06
8600,29,68,3,0.29,0.68,0.03
8700,39,59,2,0.39,0.59,0.02
8800,24,72,4,0.24,0.72,0.04
8900,34,63,3,0.34,0.63,0.03
9000,34,64,2,0.34,0.64,0.02
9100,42,56,2,0.42,0.56,0.02
9200,32,62,6,0.32,0.62,0.06
9300,22,75,3,0.22,0.75,0.03
9400,37,61,2,0.37,0.61,0.02
9500,43,54,3,0.43,0.54,0.03
9600,42,53,5,0.42,0.53,0.05
9700,33,64,3,0.33,0.64,0.03
9800,43,54,3,0.43,0.54,0.03
9900,55,45,0,0.55,0.45,0.0
10000,29,69,2,0.29,0.69,0.02
10100,42,55,3,0.42,0.55,0.03
10200,41,53,6,0.41,0.53,0.06
10300,36,61,3,0.36,0.61,0.03
10400,22,72,6,0.22,0.72,0.06
10500,31,63,6,0.31,0.63,0.06
10600,33,63,4,0.33,0.63,0.04
10700,45,53,2,0.45,0.53,0.02
10800,35,58,7,0.35,0.58,0.07
10900,30,63,7,0.3,0.63,0.07
11000,36,61,3,0.36,0.61,0.03
11100,34,62,4,0.34,0.62,0.04
11200,40,59,1,0.4,0.59,0.01
11300,37,62,1,0.37,0.62,0.01
11400,28,65,7,0.28,0.65,0.07
11500,42,52,6,0.42,0.52,0.06
11600,37,58,5,0.37,0.58,0.05
11700,52,40,8,0.52,0.4,0.08
11800,40,55,5,0.4,0.55,0.05
11900,47,51,2,0.47,0.51,0.02
12000,45,48,7,0.45,0.48,0.07
12100,55,37,8,0.55,0.37,0.08
12200,55,42,3,0.55,0.42,0.03
12300,42,55,3,0.42,0.55,0.03
12400,45,47,8,0.45,0.47,0.08
12500,44,53,3,0.44,0.53,0.03
12600,38,61,1,0.38,0.61,0.01
12700,24,72,4,0.24,0.72,0.04
12800,16,79,5,0.16,0.79,0.05
12900,36,59,5,0.36,0.59,0.05
13000,40,57,3,0.4,0.57,0.03
13100,48,49,3,0.48,0.49,0.03
13200,32,63,5,0.32,0.63,0.05
13300,35,63,2,0.35,0.63,0.02
13400,37,60,3,0.37,0.6,0.03
13500,32,63,5,0.32,0.63,0.05
13600,47,51,2,0.47,0.51,0.02
13700,39,57,4,0.39,0.57,0.04
13800,23,76,1,0.23,0.76,0.01
13900,42,56,2,0.42,0.56,0.02
14000,49,49,2,0.49,0.49,0.02
14100,40,58,2,0.4,0.58,0.02
14200,47,49,4,0.47,0.49,0.04
14300,23,72,5,0.23,0.72,0.05
14400,50,47,3,0.5,0.47,0.03
14500,43,55,2,0.43,0.55,0.02
14600,36,60,4,0.36,0.6,0.04
14700,33,60,7,0.33,0.6,0.07
14800,45,52,3,0.45,0.52,0.03
14900,50,47,3,0.5,0.47,0.03
15000,43,55,2,0.43,0.55,0.02
15100,39,58,3,0.39,0.58,0.03
15200,37,59,4,0.37,0.59,0.04
15300,33,61,6,0.33,0.61,0.06
15400,53,42,5,0.53,0.42,0.05
15500,23,73,4,0.23,0.73,0.04
15600,45,48,7,0.45,0.48,0.07
15700,42,58,0,0.42,0.58,0.0
15800,47,52,1,0.47,0.52,0.01
15900,39,56,5,0.39,0.56,0.05
16000,28,68,4,0.28,0.68,0.04
16100,37,60,3,0.37,0.6,0.03
16200,39,59,2,0.39,0.59,0.02
16300,33,65,2,0.33,0.65,0.02
16400,38,57,5,0.38,0.57,0.05
16500,34,62,4,0.34,0.62,0.04
16600,28,64,8,0.28,0.64,0.08
16700,39,53,8,0.39,0.53,0.08
16800,23,72,5,0.23,0.72,0.05
16900,46,50,4,0.46,0.5,0.04
17000,38,61,1,0.38,0.61,0.01
17100,42,54,4,0.42,0.54,0.04
17200,45,50,5,0.45,0.5,0.05
17300,25,71,4,0.25,0.71,0.04
17400,28,69,3,0.28,0.69,0.03
17500,27,70,3,0.27,0.7,0.03
17600,33,64,3,0.33,0.64,0.03
17700,41,55,4,0.41,0.55,0.04
17800,49,47,4,0.49,0.47,0.04
17900,47,50,3,0.47,0.5,0.03
18000,40,58,2,0.4,0.58,0.02
18100,26,69,5,0.26,0.69,0.05
18200,41,53,6,0.41,0.53,0.06
18300,43,55,2,0.43,0.55,0.02
18400,31,65,4,0.31,0.65,0.04
18500,41,53,6,0.41,0.53,0.06
18600,45,50,5,0.45,0.5,0.05
18700,40,57,3,0.4,0.57,0.03
18800,45,52,3,0.45,0.52,0.03
18900,46,49,5,0.46,0.49,0.05
19000,26,73,1,0.26,0.73,0.01
19100,41,56,3,0.41,0.56,0.03
19200,35,59,6,0.35,0.59,0.06
19300,38,59,3,0.38,0.59,0.03
19400,34,59,7,0.34,0.59,0.07
19500,49,48,3,0.49,0.48,0.03
19600,34,65,1,0.34,0.65,0.01
19700,48,50,2,0.48,0.5,0.02
19800,45,49,6,0.45,0.49,0.06
19900,38,56,6,0.38,0.56,0.06
20000,40,54,6,0.4,0.54,0.06
20100,45,53,2,0.45,0.53,0.02
20200,48,43,9,0.48,0.43,0.09
20300,42,53,5,0.42,0.53,0.05
20400,45,50,5,0.45,0.5,0.05
20500,49,46,5,0.49,0.46,0.05
20600,39,56,5,0.39,0.56,0.05
20700,34,62,4,0.34,0.62,0.04
20800,48,49,3,0.48,0.49,0.03
20900,36,59,5,0.36,0.59,0.05
21000,40,55,5,0.4,0.55,0.05
21100,50,44,6,0.5,0.44,0.06
21200,46,51,3,0.46,0.51,0.03
21300,40,56,4,0.4,0.56,0.04
21400,37,59,4,0.37,0.59,0.04
21500,48,46,6,0.48,0.46,0.06
21600,46,50,4,0.46,0.5,0.04
21700,37,57,6,0.37,0.57,0.06
21800,42,52,6,0.42,0.52,0.06
21900,41,54,5,0.41,0.54,0.05
22000,52,44,4,0.52,0.44,0.04
22100,52,44,4,0.52,0.44,0.04
22200,49,46,5,0.49,0.46,0.05
22300,38,57,5,0.38,0.57,0.05
22400,32,64,4,0.32,0.64,0.04
22500,43,52,5,0.43,0.52,0.05
22600,35,60,5,0.35,0.6,0.05
22700,44,52,4,0.44,0.52,0.04
22800,29,65,6,0.29,0.65,0.06
22900,37,60,3,0.37,0.6,0.03
23000,43,52,5,0.43,0.52,0.05
23100,42,56,2,0.42,0.56,0.02
23200,40,55,5,0.4,0.55,0.05
23300,42,52,6,0.42,0.52,0.06
23400,33,62,5,0.33,0.62,0.05
23500,41,53,6,0.41,0.53,0.06
23600,34,60,6,0.34,0.6,0.06
23700,37,60,3,0.37,0.6,0.03
23800,39,59,2,0.39,0.59,0.02
23900,39,58,3,0.39,0.58,0.03
24000,31,65,4,0.31,0.65,0.04
24100,29,67,4,0.29,0.67,0.04
24200,47,52,1,0.47,0.52,0.01
24300,42,52,6,0.42,0.52,0.06
24400,39,58,3,0.39,0.58,0.03
24500,45,51,4,0.45,0.51,0.04
24600,35,59,6,0.35,0.59,0.06
24700,38,59,3,0.38,0.59,0.03
24800,31,64,5,0.31,0.64,0.05
24900,42,54,4,0.42,0.54,0.04
25000,42,50,8,0.42,0.5,0.08
25100,52,44,4,0.52,0.44,0.04
25200,44,48,8,0.44,0.48,0.08
25300,44,49,7,0.44,0.49,0.07
25400,39,58,3,0.39,0.58,0.03
25500,43,53,4,0.43,0.53,0.04
25600,43,53,4,0.43,0.53,0.04
25700,35,61,4,0.35,0.61,0.04
25800,37,60,3,0.37,0.6,0.03
25900,57,38,5,0.57,0.38,0.05
26000,40,54,6,0.4,0.54,0.06
26100,33,61,6,0.33,0.61,0.06
26200,32,61,7,0.32,0.61,0.07
26300,37,57,6,0.37,0.57,0.06
26400,38,55,7,0.38,0.55,0.07
26500,41,54,5,0.41,0.54,0.05
26600,44,53,3,0.44,0.53,0.03
26700,29,66,5,0.29,0.66,0.05
26800,25,73,2,0.25,0.73,0.02
26900,44,51,5,0.44,0.51,0.05
27000,48,48,4,0.48,0.48,0.04
27100,36,61,3,0.36,0.61,0.03
27200,37,60,3,0.37,0.6,0.03
27300,29,66,5,0.29,0.66,0.05
27400,44,52,4,0.44,0.52,0.04
27500,43,51,6,0.43,0.51,0.06
27600,42,55,3,0.42,0.55,0.03
27700,48,45,7,0.48,0.45,0.07
27800,42,52,6,0.42,0.52,0.06
27900,39,56,5,0.39,0.56,0.05
28000,38,55,7,0.38,0.55,0.07
28100,26,72,2,0.26,0.72,0.02
28200,38,57,5,0.38,0.57,0.05
28300,32,62,6,0.32,0.62,0.06
28400,40,56,4,0.4,0.56,0.04
28500,29,68,3,0.29,0.68,0.03
28600,31,65,4,0.31,0.65,0.04
28700,28,70,2,0.28,0.7,0.02
28800,36,62,2,0.36,0.62,0.02
28900,37,61,2,0.37,0.61,0.02
29000,40,57,3,0.4,0.57,0.03
29100,45,51,4,0.45,0.51,0.04
29200,30,66,4,0.3,0.66,0.04
29300,38,60,2,0.38,0.6,0.02
29400,27,68,5,0.27,0.68,0.05
29500,46,49,5,0.46,0.49,0.05
29600,44,54,2,0.44,0.54,0.02
29700,34,62,4,0.34,0.62,0.04
29800,39,57,4,0.39,0.57,0.04
29900,44,53,3,0.44,0.53,0.03
30000,49,47,4,0.49,0.47,0.04
30100,32,66,2,0.32,0.66,0.02
30200,33,65,2,0.33,0.65,0.02
30300,31,66,3,0.31,0.66,0.03
30400,33,59,8,0.33,0.59,0.08
30500,42,56,2,0.42,0.56,0.02
30600,32,63,5,0.32,0.63,0.05
30700,47,51,2,0.47,0.51,0.02
30800,37,63,0,0.37,0.63,0.0
30900,35,61,4,0.35,0.61,0.04
31000,20,76,4,0.2,0.76,0.04
31100,26,67,7,0.26,0.67,0.07
31200,29,69,2,0.29,0.69,0.02
31300,32,63,5,0.32,0.63,0.05
31400,39,58,3,0.39,0.58,0.03
31500,36,59,5,0.36,0.59,0.05
31600,31,66,3,0.31,0.66,0.03
31700,30,59,11,0.3,0.59,0.11
31800,29,67,4,0.29,0.67,0.04
31900,31,59,10,0.31,0.59,0.1
32000,37,62,1,0.37,0.62,0.01
32100,29,67,4,0.29,0.67,0.04
32200,46,50,4,0.46,0.5,0.04
32300,24,75,1,0.24,0.75,0.01
32400,33,64,3,0.33,0.64,0.03
32500,26,70,4,0.26,0.7,0.04
32600,35,63,2,0.35,0.63,0.02
32700,19,78,3,0.19,0.78,0.03
32800,25,70,5,0.25,0.7,0.05
32900,28,72,0,0.28,0.72,0.0
33000,19,77,4,0.19,0.77,0.04
33100,29,69,2,0.29,0.69,0.02
33200,42,55,3,0.42,0.55,0.03
33300,25,73,2,0.25,0.73,0.02
33400,45,51,4,0.45,0.51,0.04
33500,35,58,7,0.35,0.58,0.07
33600,32,66,2,0.32,0.66,0.02
33700,38,61,1,0.38,0.61,0.01
33800,25,69,6,0.25,0.69,0.06
33900,23,72,5,0.23,0.72,0.05
34000,40,57,3,0.4,0.57,0.03
34100,35,61,4,0.35,0.61,0.04
34200,32,64,4,0.32,0.64,0.04
34300,30,65,5,0.3,0.65,0.05
34400,22,73,5,0.22,0.73,0.05
34500,37,60,3,0.37,0.6,0.03
34600,34,61,5,0.34,0.61,0.05
34700,42,53,5,0.42,0.53,0.05
34800,38,57,5,0.38,0.57,0.05
34900,37,58,5,0.37,0.58,0.05
35000,26,69,5,0.26,0.69,0.05
35100,49,48,3,0.49,0.48,0.03
35200,29,68,3,0.29,0.68,0.03
35300,31,66,3,0.31,0.66,0.03
35400,37,60,3,0.37,0.6,0.03
35500,29,70,1,0.29,0.7,0.01
35600,33,62,5,0.33,0.62,0.05
35700,34,59,7,0.34,0.59,0.07
35800,47,53,0,0.47,0.53,0.0
35900,29,67,4,0.29,0.67,0.04
36000,35,61,4,0.35,0.61,0.04
36100,34,62,4,0.34,0.62,0.04
36200,40,57,3,0.4,0.57,0.03
36300,24,72,4,0.24,0.72,0.04
36400,22,75,3,0.22,0.75,0.03
36500,25,72,3,0.25,0.72,0.03
36600,20,76,4,0.2,0.76,0.04
36700,36,62,2,0.36,0.62,0.02
36800,32,66,2,0.32,0.66,0.02
36900,22,71,7,0.22,0.71,0.07
37000,38,60,2,0.38,0.6,0.02
37100,41,51,8,0.41,0.51,0.08
37200,42,56,2,0.42,0.56,0.02
37300,32,63,5,0.32,0.63,0.05
37400,37,61,2,0.37,0.61,0.02
37500,37,61,2,0.37,0.61,0.02
37600,36,63,1,0.36,0.63,0.01
37700,46,51,3,0.46,0.51,0.03
37800,29,68,3,0.29,0.68,0.03
37900,28,65,7,0.28,0.65,0.07
38000,27,68,5,0.27,0.68,0.05
38100,24,72,4,0.24,0.72,0.04
38200,31,64,5,0.31,0.64,0.05
38300,29,63,8,0.29,0.63,0.08
38400,28,69,3,0.28,0.69,0.03
38500,38,60,2,0.38,0.6,0.02
38600,38,59,3,0.38,0.59,0.03
38700,40,56,4,0.4,0.56,0.04
38800,30,65,5,0.3,0.65,0.05
38900,33,66,1,0.33,0.66,0.01
39000,23,75,2,0.23,0.75,0.02
39100,30,64,6,0.3,0.64,0.06
39200,34,58,8,0.34,0.58,0.08
39300,37,63,0,0.37,0.63,0.0
39400,44,52,4,0.44,0.52,0.04
39500,31,66,3,0.31,0.66,0.03
39600,44,52,4,0.44,0.52,0.04
39700,45,53,2,0.45,0.53,0.02
39800,38,56,6,0.38,0.56,0.06
39900,26,69,5,0.26,0.69,0.05
40000,25,75,0,0.25,0.75,0.0
40100,27,70,3,0.27,0.7,0.03
40200,27,68,5,0.27,0.68,0.05
40300,25,73,2,0.25,0.73,0.02
40400,32,65,3,0.32,0.65,0.03
40500,25,69,6,0.25,0.69,0.06
40600,34,65,1,0.34,0.65,0.01
40700,34,66,0,0.34,0.66,0.0
40800,33,61,6,0.33,0.61,0.06
40900,33,64,3,0.33,0.64,0.03
41000,26,71,3,0.26,0.71,0.03
41100,34,62,4,0.34,0.62,0.04
41200,44,54,2,0.44,0.54,0.02
41300,38,59,3,0.38,0.59,0.03
41400,30,69,1,0.3,0.69,0.01
41500,29,65,6,0.29,0.65,0.06
41600,42,54,4,0.42,0.54,0.04
41700,34,62,4,0.34,0.62,0.04
41800,30,65,5,0.3,0.65,0.05
41900,27,70,3,0.27,0.7,0.03
42000,31,65,4,0.31,0.65,0.04
42100,32,64,4,0.32,0.64,0.04
42200,34,64,2,0.34,0.64,0.02
42300,35,62,3,0.35,0.62,0.03
42400,33,63,4,0.33,0.63,0.04
42500,34,58,8,0.34,0.58,0.08
42600,37,61,2,0.37,0.61,0.02
42700,24,73,3,0.24,0.73,0.03
42800,36,63,1,0.36,0.63,0.01
42900,25,72,3,0.25,0.72,0.03
43000,20,77,3,0.2,0.77,0.03
43100,33,62,5,0.33,0.62,0.05
43200,19,78,3,0.19,0.78,0.03
43300,25,73,2,0.25,0.73,0.02
43400,42,56,2,0.42,0.56,0.02
43500,35,62,3,0.35,0.62,0.03
43600,32,64,4,0.32,0.64,0.04
43700,34,58,8,0.34,0.58,0.08
43800,46,50,4,0.46,0.5,0.04
43900,40,54,6,0.4,0.54,0.06
44000,50,49,1,0.5,0.49,0.01
44100,41,57,2,0.41,0.57,0.02
44200,42,51,7,0.42,0.51,0.07
44300,26,63,11,0.26,0.63,0.11
44400,36,63,1,0.36,0.63,0.01
44500,38,59,3,0.38,0.59,0.03
44600,29,66,5,0.29,0.66,0.05
44700,41,56,3,0.41,0.56,0.03
44800,41,56,3,0.41,0.56,0.03
44900,29,68,3,0.29,0.68,0.03
45000,28,65,7,0.28,0.65,0.07
45100,37,62,1,0.37,0.62,0.01
45200,36,60,4,0.36,0.6,0.04
45300,23,74,3,0.23,0.74,0.03
45400,33,62,5,0.33,0.62,0.05
45500,17,81,2,0.17,0.81,0.02
45600,26,68,6,0.26,0.68,0.06
45700,38,57,5,0.38,0.57,0.05
45800,45,53,2,0.45,0.53,0.02
45900,26,71,3,0.26,0.71,0.03
46000,38,60,2,0.38,0.6,0.02
46100,44,50,6,0.44,0.5,0.06
46200,48,47,5,0.48,0.47,0.05
46300,30,68,2,0.3,0.68,0.02
46400,35,64,1,0.35,0.64,0.01
46500,29,66,5,0.29,0.66,0.05
46600,36,61,3,0.36,0.61,0.03
46700,38,59,3,0.38,0.59,0.03
46800,48,50,2,0.48,0.5,0.02
46900,37,62,1,0.37,0.62,0.01
47000,37,62,1,0.37,0.62,0.01
47100,47,49,4,0.47,0.49,0.04
47200,29,69,2,0.29,0.69,0.02
47300,25,72,3,0.25,0.72,0.03
47400,25,69,6,0.25,0.69,0.06
47500,35,61,4,0.35,0.61,0.04
47600,37,61,2,0.37,0.61,0.02
47700,28,65,7,0.28,0.65,0.07
47800,37,61,2,0.37,0.61,0.02
47900,26,71,3,0.26,0.71,0.03
48000,31,63,6,0.31,0.63,0.06
48100,35,62,3,0.35,0.62,0.03
48200,31,64,5,0.31,0.64,0.05
48300,32,64,4,0.32,0.64,0.04
48400,26,70,4,0.26,0.7,0.04
48500,19,77,4,0.19,0.77,0.04
48600,27,71,2,0.27,0.71,0.02
48700,26,71,3,0.26,0.71,0.03
48800,20,76,4,0.2,0.76,0.04
48900,30,64,6,0.3,0.64,0.06
49000,24,70,6,0.24,0.7,0.06
49100,28,67,5,0.28,0.67,0.05
49200,20,73,7,0.2,0.73,0.07
49300,20,74,6,0.2,0.74,0.06
49400,20,77,3,0.2,0.77,0.03
49500,20,78,2,0.2,0.78,0.02
49600,19,77,4,0.19,0.77,0.04
49700,26,71,3,0.26,0.71,0.03
49800,30,69,1,0.3,0.69,0.01
49900,23,74,3,0.23,0.74,0.03
50000,22,76,2,0.22,0.76,0.02
50100,37,60,3,0.37,0.6,0.03
50200,26,71,3,0.26,0.71,0.03
50300,14,82,4,0.14,0.82,0.04
50400,13,82,5,0.13,0.82,0.05
50500,20,75,5,0.2,0.75,0.05
50600,29,66,5,0.29,0.66,0.05
50700,28,67,5,0.28,0.67,0.05
50800,21,74,5,0.21,0.74,0.05
50900,22,72,6,0.22,0.72,0.06
51000,17,81,2,0.17,0.81,0.02
51100,20,73,7,0.2,0.73,0.07
51200,18,81,1,0.18,0.81,0.01
51300,25,73,2,0.25,0.73,0.02
51400,17,79,4,0.17,0.79,0.04
51500,32,67,1,0.32,0.67,0.01
51600,44,54,2,0.44,0.54,0.02
51700,31,61,8,0.31,0.61,0.08
51800,40,58,2,0.4,0.58,0.02
51900,31,66,3,0.31,0.66,0.03
52000,37,61,2,0.37,0.61,0.02
52100,37,60,3,0.37,0.6,0.03
52200,26,72,2,0.26,0.72,0.02
52300,21,76,3,0.21,0.76,0.03
52400,35,61,4,0.35,0.61,0.04
52500,37,58,5,0.37,0.58,0.05
52600,31,67,2,0.31,0.67,0.02
52700,27,68,5,0.27,0.68,0.05
52800,31,65,4,0.31,0.65,0.04
52900,30,66,4,0.3,0.66,0.04
53000,29,66,5,0.29,0.66,0.05
53100,44,50,6,0.44,0.5,0.06
53200,35,60,5,0.35,0.6,0.05
53300,27,70,3,0.27,0.7,0.03
53400,21,76,3,0.21,0.76,0.03
53500,25,75,0,0.25,0.75,0.0
53600,17,80,3,0.17,0.8,0.03
53700,22,76,2,0.22,0.76,0.02
53800,26,69,5,0.26,0.69,0.05
53900,40,56,4,0.4,0.56,0.04
54000,44,52,4,0.44,0.52,0.04
54100,38,58,4,0.38,0.58,0.04
54200,21,75,4,0.21,0.75,0.04
54300,21,75,4,0.21,0.75,0.04
54400,22,77,1,0.22,0.77,0.01
54500,28,68,4,0.28,0.68,0.04
54600,26,70,4,0.26,0.7,0.04
54700,36,59,5,0.36,0.59,0.05
54800,30,67,3,0.3,0.67,0.03
54900,27,69,4,0.27,0.69,0.04
55000,37,60,3,0.37,0.6,0.03
55100,32,65,3,0.32,0.65,0.03
55200,32,63,5,0.32,0.63,0.05
55300,17,77,6,0.17,0.77,0.06
55400,32,66,2,0.32,0.66,0.02
55500,28,71,1,0.28,0.71,0.01
55600,46,52,2,0.46,0.52,0.02
55700,30,65,5,0.3,0.65,0.05
55800,45,52,3,0.45,0.52,0.03
55900,36,59,5,0.36,0.59,0.05
56000,34,57,9,0.34,0.57,0.09
56100,40,59,1,0.4,0.59,0.01
56200,28,70,2,0.28,0.7,0.02
56300,24,69,7,0.24,0.69,0.07
56400,24,72,4,0.24,0.72,0.04
56500,35,59,6,0.35,0.59,0.06
56600,18,78,4,0.18,0.78,0.04
56700,28,68,4,0.28,0.68,0.04
56800,31,67,2,0.31,0.67,0.02
56900,32,63,5,0.32,0.63,0.05
57000,32,64,4,0.32,0.64,0.04
57100,23,74,3,0.23,0.74,0.03
57200,31,67,2,0.31,0.67,0.02
57300,16,82,2,0.16,0.82,0.02
57400,21,72,7,0.21,0.72,0.07
57500,21,77,2,0.21,0.77,0.02
57600,31,62,7,0.31,0.62,0.07
57700,35,62,3,0.35,0.62,0.03
57800,18,79,3,0.18,0.79,0.03
57900,28,68,4,0.28,0.68,0.04
58000,19,76,5,0.19,0.76,0.05
58100,24,76,0,0.24,0.76,0.0
58200,33,65,2,0.33,0.65,0.02
58300,28,68,4,0.28,0.68,0.04
58400,28,70,2,0.28,0.7,0.02
58500,35,64,1,0.35,0.64,0.01
58600,30,61,9,0.3,0.61,0.09
58700,34,62,4,0.34,0.62,0.04
58800,15,83,2,0.15,0.83,0.02
58900,20,77,3,0.2,0.77,0.03
59000,20,72,8,0.2,0.72,0.08
59100,19,75,6,0.19,0.75,0.06
59200,24,73,3,0.24,0.73,0.03
59300,21,73,6,0.21,0.73,0.06
59400,53,44,3,0.53,0.44,0.03
59500,41,56,3,0.41,0.56,0.03
59600,23,74,3,0.23,0.74,0.03
59700,33,62,5,0.33,0.62,0.05
59800,23,70,7,0.23,0.7,0.07
59900,24,72,4,0.24,0.72,0.04
60000,30,69,1,0.3,0.69,0.01
60100,26,69,5,0.26,0.69,0.05
60200,21,74,5,0.21,0.74,0.05
60300,34,65,1,0.34,0.65,0.01
60400,36,62,2,0.36,0.62,0.02
60500,23,73,4,0.23,0.73,0.04
60600,37,59,4,0.37,0.59,0.04
60700,38,60,2,0.38,0.6,0.02
60800,36,63,1,0.36,0.63,0.01
60900,39,57,4,0.39,0.57,0.04
61000,18,80,2,0.18,0.8,0.02
61100,17,78,5,0.17,0.78,0.05
61200,26,72,2,0.26,0.72,0.02
61300,29,69,2,0.29,0.69,0.02
61400,30,66,4,0.3,0.66,0.04
61500,31,65,4,0.31,0.65,0.04
61600,41,56,3,0.41,0.56,0.03
61700,34,64,2,0.34,0.64,0.02
61800,32,63,5,0.32,0.63,0.05
61900,36,61,3,0.36,0.61,0.03
62000,40,57,3,0.4,0.57,0.03
62100,32,64,4,0.32,0.64,0.04
62200,30,69,1,0.3,0.69,0.01
62300,19,78,3,0.19,0.78,0.03
62400,38,60,2,0.38,0.6,0.02
62500,19,75,6,0.19,0.75,0.06
62600,14,84,2,0.14,0.84,0.02
62700,17,82,1,0.17,0.82,0.01
62800,26,70,4,0.26,0.7,0.04
62900,21,74,5,0.21,0.74,0.05
63000,30,63,7,0.3,0.63,0.07
63100,24,67,9,0.24,0.67,0.09
63200,23,70,7,0.23,0.7,0.07
63300,28,67,5,0.28,0.67,0.05
63400,28,70,2,0.28,0.7,0.02
63500,32,64,4,0.32,0.64,0.04
63600,38,60,2,0.38,0.6,0.02
63700,27,70,3,0.27,0.7,0.03
63800,20,78,2,0.2,0.78,0.02
63900,17,80,3,0.17,0.8,0.03
64000,38,61,1,0.38,0.61,0.01
64100,21,73,6,0.21,0.73,0.06
64200,33,64,3,0.33,0.64,0.03
64300,32,64,4,0.32,0.64,0.04
64400,24,72,4,0.24,0.72,0.04
64500,23,73,4,0.23,0.73,0.04
64600,22,70,8,0.22,0.7,0.08
64700,29,69,2,0.29,0.69,0.02
64800,29,65,6,0.29,0.65,0.06
64900,21,75,4,0.21,0.75,0.04
65000,25,69,6,0.25,0.69,0.06
65100,31,67,2,0.31,0.67,0.02
65200,22,74,4,0.22,0.74,0.04
65300,19,77,4,0.19,0.77,0.04
65400,27,69,4,0.27,0.69,0.04
65500,38,57,5,0.38,0.57,0.05
65600,43,54,3,0.43,0.54,0.03
65700,42,52,6,0.42,0.52,0.06
65800,28,66,6,0.28,0.66,0.06
65900,22,73,5,0.22,0.73,0.05
66000,20,76,4,0.2,0.76,0.04
66100,33,60,7,0.33,0.6,0.07
