Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
4800,15,81,4,0.15,0.81,0.04
4900,16,79,5,0.16,0.79,0.05
5000,7,90,3,0.07,0.9,0.03
5100,14,82,4,0.14,0.82,0.04
5200,14,85,1,0.14,0.85,0.01
5300,9,89,2,0.09,0.89,0.02
5400,16,79,5,0.16,0.79,0.05
5500,11,85,4,0.11,0.85,0.04
5600,10,88,2,0.1,0.88,0.02
5700,20,77,3,0.2,0.77,0.03
5800,15,83,2,0.15,0.83,0.02
5900,13,81,6,0.13,0.81,0.06
6000,10,86,4,0.1,0.86,0.04
6100,17,82,1,0.17,0.82,0.01
6200,9,86,5,0.09,0.86,0.05
6300,19,80,1,0.19,0.8,0.01
6400,11,87,2,0.11,0.87,0.02
6500,10,88,2,0.1,0.88,0.02
6600,13,84,3,0.13,0.84,0.03
6700,17,82,1,0.17,0.82,0.01
6800,10,86,4,0.1,0.86,0.04
6900,10,87,3,0.1,0.87,0.03
7000,8,90,2,0.08,0.9,0.02
7100,14,82,4,0.14,0.82,0.04
7200,14,86,0,0.14,0.86,0.0
7300,7,89,4,0.07,0.89,0.04
7400,12,86,2,0.12,0.86,0.02
7500,8,88,4,0.08,0.88,0.04
7600,9,87,4,0.09,0.87,0.04
7700,9,91,0,0.09,0.91,0.0
7800,11,86,3,0.11,0.86,0.03
7900,7,90,3,0.07,0.9,0.03
8000,10,86,4,0.1,0.86,0.04
8100,9,87,4,0.09,0.87,0.04
8200,12,86,2,0.12,0.86,0.02
8300,8,91,1,0.08,0.91,0.01
8400,8,90,2,0.08,0.9,0.02
8500,8,89,3,0.08,0.89,0.03
8600,9,87,4,0.09,0.87,0.04
8700,14,83,3,0.14,0.83,0.03
8800,9,90,1,0.09,0.9,0.01
8900,10,88,2,0.1,0.88,0.02
9000,12,87,1,0.12,0.87,0.01
9100,10,85,5,0.1,0.85,0.05
9200,3,95,2,0.03,0.95,0.02
9300,11,85,4,0.11,0.85,0.04
9400,12,84,4,0.12,0.84,0.04
9500,11,85,4,0.11,0.85,0.04
9600,17,83,0,0.17,0.83,0.0
9700,12,80,8,0.12,0.8,0.08
9800,14,85,1,0.14,0.85,0.01
9900,4,96,0,0.04,0.96,0.0
10000,18,80,2,0.18,0.8,0.02
10100,13,83,4,0.13,0.83,0.04
10200,13,87,0,0.13,0.87,0.0
10300,10,88,2,0.1,0.88,0.02
10400,7,92,1,0.07,0.92,0.01
10500,11,88,1,0.11,0.88,0.01
10600,12,85,3,0.12,0.85,0.03
10700,11,88,1,0.11,0.88,0.01
10800,9,88,3,0.09,0.88,0.03
10900,4,92,4,0.04,0.92,0.04
11000,5,91,4,0.05,0.91,0.04
11100,11,85,4,0.11,0.85,0.04
11200,9,91,0,0.09,0.91,0.0
11300,11,86,3,0.11,0.86,0.03
11400,12,86,2,0.12,0.86,0.02
11500,13,85,2,0.13,0.85,0.02
11600,10,89,1,0.1,0.89,0.01
11700,7,91,2,0.07,0.91,0.02
11800,9,90,1,0.09,0.9,0.01
11900,5,94,1,0.05,0.94,0.01
12000,10,88,2,0.1,0.88,0.02
12100,6,89,5,0.06,0.89,0.05
12200,13,86,1,0.13,0.86,0.01
12300,10,87,3,0.1,0.87,0.03
12400,14,84,2,0.14,0.84,0.02
12500,24,75,1,0.24,0.75,0.01
12600,5,94,1,0.05,0.94,0.01
12700,15,83,2,0.15,0.83,0.02
12800,8,87,5,0.08,0.87,0.05
12900,10,89,1,0.1,0.89,0.01
13000,11,86,3,0.11,0.86,0.03
13100,12,86,2,0.12,0.86,0.02
13200,16,83,1,0.16,0.83,0.01
13300,13,84,3,0.13,0.84,0.03
13400,8,92,0,0.08,0.92,0.0
13500,8,88,4,0.08,0.88,0.04
13600,8,92,0,0.08,0.92,0.0
13700,6,89,5,0.06,0.89,0.05
13800,15,83,2,0.15,0.83,0.02
13900,9,89,2,0.09,0.89,0.02
14000,10,86,4,0.1,0.86,0.04
14100,10,87,3,0.1,0.87,0.03
14200,14,84,2,0.14,0.84,0.02
14300,12,87,1,0.12,0.87,0.01
14400,16,82,2,0.16,0.82,0.02
14500,10,86,4,0.1,0.86,0.04
14600,14,83,3,0.14,0.83,0.03
14700,16,81,3,0.16,0.81,0.03
14800,11,86,3,0.11,0.86,0.03
14900,10,86,4,0.1,0.86,0.04
15000,14,84,2,0.14,0.84,0.02
15100,21,77,2,0.21,0.77,0.02
15200,17,80,3,0.17,0.8,0.03
15300,19,79,2,0.19,0.79,0.02
15400,11,88,1,0.11,0.88,0.01
15500,17,81,2,0.17,0.81,0.02
15600,16,82,2,0.16,0.82,0.02
15700,15,82,3,0.15,0.82,0.03
15800,11,87,2,0.11,0.87,0.02
15900,8,89,3,0.08,0.89,0.03
16000,12,86,2,0.12,0.86,0.02
16100,16,83,1,0.16,0.83,0.01
16200,13,85,2,0.13,0.85,0.02
16300,15,84,1,0.15,0.84,0.01
16400,18,78,4,0.18,0.78,0.04
16500,8,90,2,0.08,0.9,0.02
16600,17,81,2,0.17,0.81,0.02
16700,13,85,2,0.13,0.85,0.02
16800,15,83,2,0.15,0.83,0.02
16900,14,85,1,0.14,0.85,0.01
17000,3,93,4,0.03,0.93,0.04
17100,8,89,3,0.08,0.89,0.03
17200,17,79,4,0.17,0.79,0.04
17300,13,86,1,0.13,0.86,0.01
17400,10,85,5,0.1,0.85,0.05
17500,6,93,1,0.06,0.93,0.01
17600,12,83,5,0.12,0.83,0.05
17700,9,90,1,0.09,0.9,0.01
17800,8,87,5,0.08,0.87,0.05
17900,8,92,0,0.08,0.92,0.0
18000,12,86,2,0.12,0.86,0.02
18100,8,90,2,0.08,0.9,0.02
18200,13,83,4,0.13,0.83,0.04
18300,7,87,6,0.07,0.87,0.06
18400,8,88,4,0.08,0.88,0.04
18500,10,87,3,0.1,0.87,0.03
18600,10,88,2,0.1,0.88,0.02
18700,12,82,6,0.12,0.82,0.06
18800,7,93,0,0.07,0.93,0.0
18900,11,87,2,0.11,0.87,0.02
19000,10,87,3,0.1,0.87,0.03
19100,13,83,4,0.13,0.83,0.04
19200,9,90,1,0.09,0.9,0.01
19300,15,81,4,0.15,0.81,0.04
19400,10,88,2,0.1,0.88,0.02
19500,11,87,2,0.11,0.87,0.02
19600,18,79,3,0.18,0.79,0.03
19700,16,82,2,0.16,0.82,0.02
19800,13,87,0,0.13,0.87,0.0
19900,13,84,3,0.13,0.84,0.03
20000,13,84,3,0.13,0.84,0.03
20100,5,93,2,0.05,0.93,0.02
20200,12,87,1,0.12,0.87,0.01
20300,22,76,2,0.22,0.76,0.02
20400,12,88,0,0.12,0.88,0.0
20500,12,87,1,0.12,0.87,0.01
20600,10,88,2,0.1,0.88,0.02
20700,15,79,6,0.15,0.79,0.06
20800,11,88,1,0.11,0.88,0.01
20900,11,86,3,0.11,0.86,0.03
21000,8,88,4,0.08,0.88,0.04
21100,12,85,3,0.12,0.85,0.03
21200,14,86,0,0.14,0.86,0.0
21300,17,80,3,0.17,0.8,0.03
21400,10,88,2,0.1,0.88,0.02
21500,9,86,5,0.09,0.86,0.05
21600,12,87,1,0.12,0.87,0.01
21700,9,82,9,0.09,0.82,0.09
21800,18,80,2,0.18,0.8,0.02
21900,10,88,2,0.1,0.88,0.02
22000,14,85,1,0.14,0.85,0.01
22100,16,83,1,0.16,0.83,0.01
22200,13,82,5,0.13,0.82,0.05
22300,14,80,6,0.14,0.8,0.06
22400,11,83,6,0.11,0.83,0.06
22500,14,86,0,0.14,0.86,0.0
22600,9,89,2,0.09,0.89,0.02
22700,12,81,7,0.12,0.81,0.07
22800,12,86,2,0.12,0.86,0.02
22900,15,82,3,0.15,0.82,0.03
23000,13,84,3,0.13,0.84,0.03
23100,16,80,4,0.16,0.8,0.04
23200,10,85,5,0.1,0.85,0.05
23300,16,82,2,0.16,0.82,0.02
23400,13,81,6,0.13,0.81,0.06
23500,12,86,2,0.12,0.86,0.02
23600,11,86,3,0.11,0.86,0.03
23700,12,86,2,0.12,0.86,0.02
23800,9,90,1,0.09,0.9,0.01
23900,15,83,2,0.15,0.83,0.02
24000,10,88,2,0.1,0.88,0.02
24100,10,87,3,0.1,0.87,0.03
24200,9,88,3,0.09,0.88,0.03
24300,9,88,3,0.09,0.88,0.03
24400,11,87,2,0.11,0.87,0.02
24500,17,80,3,0.17,0.8,0.03
24600,20,78,2,0.2,0.78,0.02
24700,9,88,3,0.09,0.88,0.03
24800,15,84,1,0.15,0.84,0.01
24900,19,79,2,0.19,0.79,0.02
25000,20,77,3,0.2,0.77,0.03
25100,9,88,3,0.09,0.88,0.03
25200,9,87,4,0.09,0.87,0.04
25300,15,84,1,0.15,0.84,0.01
25400,14,84,2,0.14,0.84,0.02
25500,13,83,4,0.13,0.83,0.04
25600,8,91,1,0.08,0.91,0.01
25700,7,85,8,0.07,0.85,0.08
25800,15,81,4,0.15,0.81,0.04
25900,8,90,2,0.08,0.9,0.02
26000,13,84,3,0.13,0.84,0.03
26100,11,88,1,0.11,0.88,0.01
26200,11,87,2,0.11,0.87,0.02
26300,17,83,0,0.17,0.83,0.0
26400,13,86,1,0.13,0.86,0.01
26500,14,83,3,0.14,0.83,0.03
26600,16,81,3,0.16,0.81,0.03
26700,16,82,2,0.16,0.82,0.02
26800,15,82,3,0.15,0.82,0.03
26900,11,88,1,0.11,0.88,0.01
27000,14,86,0,0.14,0.86,0.0
27100,15,81,4,0.15,0.81,0.04
27200,13,85,2,0.13,0.85,0.02
27300,11,86,3,0.11,0.86,0.03
27400,8,90,2,0.08,0.9,0.02
27500,11,88,1,0.11,0.88,0.01
27600,7,92,1,0.07,0.92,0.01
27700,9,88,3,0.09,0.88,0.03
27800,14,83,3,0.14,0.83,0.03
27900,12,87,1,0.12,0.87,0.01
28000,8,89,3,0.08,0.89,0.03
28100,14,79,7,0.14,0.79,0.07
28200,17,79,4,0.17,0.79,0.04
28300,19,80,1,0.19,0.8,0.01
28400,9,88,3,0.09,0.88,0.03
28500,12,87,1,0.12,0.87,0.01
28600,12,87,1,0.12,0.87,0.01
28700,10,83,7,0.1,0.83,0.07
28800,11,86,3,0.11,0.86,0.03
28900,16,79,5,0.16,0.79,0.05
29000,15,84,1,0.15,0.84,0.01
29100,13,87,0,0.13,0.87,0.0
29200,11,87,2,0.11,0.87,0.02
29300,12,85,3,0.12,0.85,0.03
29400,14,84,2,0.14,0.84,0.02
29500,18,81,1,0.18,0.81,0.01
29600,6,94,0,0.06,0.94,0.0
29700,11,88,1,0.11,0.88,0.01
29800,19,80,1,0.19,0.8,0.01
29900,18,78,4,0.18,0.78,0.04
30000,9,89,2,0.09,0.89,0.02
30100,14,82,4,0.14,0.82,0.04
30200,11,88,1,0.11,0.88,0.01
30300,13,84,3,0.13,0.84,0.03
30400,7,91,2,0.07,0.91,0.02
30500,15,82,3,0.15,0.82,0.03
30600,15,84,1,0.15,0.84,0.01
30700,15,79,6,0.15,0.79,0.06
30800,21,77,2,0.21,0.77,0.02
30900,11,89,0,0.11,0.89,0.0
31000,12,87,1,0.12,0.87,0.01
31100,13,85,2,0.13,0.85,0.02
31200,12,85,3,0.12,0.85,0.03
31300,13,86,1,0.13,0.86,0.01
31400,18,80,2,0.18,0.8,0.02
31500,24,70,6,0.24,0.7,0.06
31600,6,92,2,0.06,0.92,0.02
31700,21,76,3,0.21,0.76,0.03
31800,14,80,6,0.14,0.8,0.06
31900,14,83,3,0.14,0.83,0.03
32000,10,88,2,0.1,0.88,0.02
32100,12,85,3,0.12,0.85,0.03
32200,10,87,3,0.1,0.87,0.03
32300,15,81,4,0.15,0.81,0.04
32400,10,89,1,0.1,0.89,0.01
32500,10,88,2,0.1,0.88,0.02
32600,12,85,3,0.12,0.85,0.03
32700,5,91,4,0.05,0.91,0.04
32800,13,86,1,0.13,0.86,0.01
32900,13,83,4,0.13,0.83,0.04
33000,13,85,2,0.13,0.85,0.02
33100,14,84,2,0.14,0.84,0.02
33200,9,84,7,0.09,0.84,0.07
33300,8,87,5,0.08,0.87,0.05
33400,8,92,0,0.08,0.92,0.0
33500,11,86,3,0.11,0.86,0.03
33600,8,91,1,0.08,0.91,0.01
33700,18,76,6,0.18,0.76,0.06
33800,14,86,0,0.14,0.86,0.0
33900,15,80,5,0.15,0.8,0.05
34000,12,85,3,0.12,0.85,0.03
34100,18,81,1,0.18,0.81,0.01
34200,8,88,4,0.08,0.88,0.04
34300,9,90,1,0.09,0.9,0.01
34400,20,80,0,0.2,0.8,0.0
34500,23,71,6,0.23,0.71,0.06
34600,14,84,2,0.14,0.84,0.02
34700,13,83,4,0.13,0.83,0.04
34800,12,85,3,0.12,0.85,0.03
34900,9,84,7,0.09,0.84,0.07
35000,10,85,5,0.1,0.85,0.05
35100,14,85,1,0.14,0.85,0.01
35200,11,84,5,0.11,0.84,0.05
35300,12,85,3,0.12,0.85,0.03
35400,15,84,1,0.15,0.84,0.01
35500,8,91,1,0.08,0.91,0.01
35600,8,91,1,0.08,0.91,0.01
35700,14,84,2,0.14,0.84,0.02
35800,16,81,3,0.16,0.81,0.03
35900,10,88,2,0.1,0.88,0.02
36000,12,87,1,0.12,0.87,0.01
36100,13,87,0,0.13,0.87,0.0
36200,20,77,3,0.2,0.77,0.03
36300,9,90,1,0.09,0.9,0.01
36400,17,79,4,0.17,0.79,0.04
36500,18,82,0,0.18,0.82,0.0
36600,12,86,2,0.12,0.86,0.02
36700,11,86,3,0.11,0.86,0.03
36800,16,84,0,0.16,0.84,0.0
36900,20,76,4,0.2,0.76,0.04
37000,18,77,5,0.18,0.77,0.05
37100,15,83,2,0.15,0.83,0.02
37200,12,88,0,0.12,0.88,0.0
37300,22,76,2,0.22,0.76,0.02
37400,15,81,4,0.15,0.81,0.04
37500,18,78,4,0.18,0.78,0.04
37600,14,85,1,0.14,0.85,0.01
37700,14,86,0,0.14,0.86,0.0
37800,12,87,1,0.12,0.87,0.01
37900,12,82,6,0.12,0.82,0.06
38000,13,84,3,0.13,0.84,0.03
38100,11,87,2,0.11,0.87,0.02
38200,16,82,2,0.16,0.82,0.02
38300,22,78,0,0.22,0.78,0.0
38400,10,86,4,0.1,0.86,0.04
38500,9,90,1,0.09,0.9,0.01
38600,13,86,1,0.13,0.86,0.01
38700,10,87,3,0.1,0.87,0.03
38800,12,83,5,0.12,0.83,0.05
38900,11,87,2,0.11,0.87,0.02
39000,14,82,4,0.14,0.82,0.04
39100,14,85,1,0.14,0.85,0.01
39200,9,88,3,0.09,0.88,0.03
39300,14,82,4,0.14,0.82,0.04
39400,20,74,6,0.2,0.74,0.06
39500,16,83,1,0.16,0.83,0.01
39600,18,79,3,0.18,0.79,0.03
39700,12,84,4,0.12,0.84,0.04
39800,18,82,0,0.18,0.82,0.0
39900,10,87,3,0.1,0.87,0.03
40000,12,83,5,0.12,0.83,0.05
40100,23,74,3,0.23,0.74,0.03
40200,11,83,6,0.11,0.83,0.06
40300,15,82,3,0.15,0.82,0.03
40400,11,84,5,0.11,0.84,0.05
40500,14,83,3,0.14,0.83,0.03
40600,12,87,1,0.12,0.87,0.01
40700,18,79,3,0.18,0.79,0.03
40800,20,76,4,0.2,0.76,0.04
40900,13,84,3,0.13,0.84,0.03
41000,7,90,3,0.07,0.9,0.03
41100,26,71,3,0.26,0.71,0.03
41200,14,82,4,0.14,0.82,0.04
41300,18,82,0,0.18,0.82,0.0
41400,10,85,5,0.1,0.85,0.05
41500,15,83,2,0.15,0.83,0.02
41600,10,90,0,0.1,0.9,0.0
41700,8,88,4,0.08,0.88,0.04
41800,9,91,0,0.09,0.91,0.0
41900,13,86,1,0.13,0.86,0.01
42000,13,85,2,0.13,0.85,0.02
42100,14,80,6,0.14,0.8,0.06
42200,14,83,3,0.14,0.83,0.03
42300,18,81,1,0.18,0.81,0.01
42400,15,84,1,0.15,0.84,0.01
42500,16,78,6,0.16,0.78,0.06
42600,13,84,3,0.13,0.84,0.03
42700,18,79,3,0.18,0.79,0.03
42800,15,81,4,0.15,0.81,0.04
42900,12,88,0,0.12,0.88,0.0
43000,14,86,0,0.14,0.86,0.0
43100,14,85,1,0.14,0.85,0.01
43200,10,88,2,0.1,0.88,0.02
43300,15,83,2,0.15,0.83,0.02
43400,13,84,3,0.13,0.84,0.03
43500,9,89,2,0.09,0.89,0.02
43600,7,91,2,0.07,0.91,0.02
43700,17,80,3,0.17,0.8,0.03
43800,15,84,1,0.15,0.84,0.01
43900,16,80,4,0.16,0.8,0.04
44000,11,85,4,0.11,0.85,0.04
44100,11,88,1,0.11,0.88,0.01
44200,13,87,0,0.13,0.87,0.0
44300,17,82,1,0.17,0.82,0.01
44400,18,82,0,0.18,0.82,0.0
44500,9,89,2,0.09,0.89,0.02
44600,17,80,3,0.17,0.8,0.03
44700,13,85,2,0.13,0.85,0.02
44800,8,91,1,0.08,0.91,0.01
44900,11,85,4,0.11,0.85,0.04
45000,16,81,3,0.16,0.81,0.03
45100,6,92,2,0.06,0.92,0.02
45200,9,88,3,0.09,0.88,0.03
45300,6,92,2,0.06,0.92,0.02
45400,16,82,2,0.16,0.82,0.02
45500,11,87,2,0.11,0.87,0.02
45600,18,78,4,0.18,0.78,0.04
45700,11,84,5,0.11,0.84,0.05
45800,10,83,7,0.1,0.83,0.07
45900,5,91,4,0.05,0.91,0.04
46000,13,86,1,0.13,0.86,0.01
46100,14,83,3,0.14,0.83,0.03
46200,11,88,1,0.11,0.88,0.01
46300,16,81,3,0.16,0.81,0.03
46400,19,80,1,0.19,0.8,0.01
46500,9,88,3,0.09,0.88,0.03
46600,13,82,5,0.13,0.82,0.05
46700,11,85,4,0.11,0.85,0.04
46800,12,85,3,0.12,0.85,0.03
46900,16,82,2,0.16,0.82,0.02
47000,16,80,4,0.16,0.8,0.04
47100,13,85,2,0.13,0.85,0.02
47200,10,86,4,0.1,0.86,0.04
47300,9,88,3,0.09,0.88,0.03
47400,9,90,1,0.09,0.9,0.01
47500,12,84,4,0.12,0.84,0.04
47600,9,88,3,0.09,0.88,0.03
47700,21,79,0,0.21,0.79,0.0
47800,9,91,0,0.09,0.91,0.0
47900,10,90,0,0.1,0.9,0.0
48000,13,87,0,0.13,0.87,0.0
48100,16,80,4,0.16,0.8,0.04
48200,14,83,3,0.14,0.83,0.03
48300,19,79,2,0.19,0.79,0.02
48400,15,84,1,0.15,0.84,0.01
48500,9,88,3,0.09,0.88,0.03
48600,2,95,3,0.02,0.95,0.03
48700,10,85,5,0.1,0.85,0.05
48800,5,95,0,0.05,0.95,0.0
48900,18,81,1,0.18,0.81,0.01
49000,18,76,6,0.18,0.76,0.06
49100,9,85,6,0.09,0.85,0.06
49200,13,86,1,0.13,0.86,0.01
49300,10,85,5,0.1,0.85,0.05
49400,6,92,2,0.06,0.92,0.02
49500,14,83,3,0.14,0.83,0.03
49600,14,85,1,0.14,0.85,0.01
49700,14,84,2,0.14,0.84,0.02
49800,12,86,2,0.12,0.86,0.02
49900,11,85,4,0.11,0.85,0.04
50000,11,84,5,0.11,0.84,0.05
50100,11,87,2,0.11,0.87,0.02
50200,11,87,2,0.11,0.87,0.02
50300,13,86,1,0.13,0.86,0.01
50400,17,81,2,0.17,0.81,0.02
50500,14,84,2,0.14,0.84,0.02
50600,15,84,1,0.15,0.84,0.01
50700,10,90,0,0.1,0.9,0.0
50800,13,83,4,0.13,0.83,0.04
50900,10,89,1,0.1,0.89,0.01
51000,12,86,2,0.12,0.86,0.02
51100,12,83,5,0.12,0.83,0.05
51200,14,84,2,0.14,0.84,0.02
51300,8,92,0,0.08,0.92,0.0
51400,14,86,0,0.14,0.86,0.0
51500,11,87,2,0.11,0.87,0.02
51600,12,87,1,0.12,0.87,0.01
51700,5,89,6,0.05,0.89,0.06
51800,5,92,3,0.05,0.92,0.03
51900,11,85,4,0.11,0.85,0.04
52000,8,90,2,0.08,0.9,0.02
52100,16,80,4,0.16,0.8,0.04
52200,10,86,4,0.1,0.86,0.04
52300,8,90,2,0.08,0.9,0.02
52400,10,87,3,0.1,0.87,0.03
52500,14,84,2,0.14,0.84,0.02
52600,12,86,2,0.12,0.86,0.02
52700,15,81,4,0.15,0.81,0.04
52800,18,79,3,0.18,0.79,0.03
52900,19,80,1,0.19,0.8,0.01
53000,7,91,2,0.07,0.91,0.02
53100,16,83,1,0.16,0.83,0.01
53200,17,78,5,0.17,0.78,0.05
53300,10,86,4,0.1,0.86,0.04
53400,12,86,2,0.12,0.86,0.02
53500,11,87,2,0.11,0.87,0.02
53600,17,79,4,0.17,0.79,0.04
53700,11,86,3,0.11,0.86,0.03
53800,18,80,2,0.18,0.8,0.02
53900,13,84,3,0.13,0.84,0.03
54000,16,78,6,0.16,0.78,0.06
54100,16,81,3,0.16,0.81,0.03
54200,9,88,3,0.09,0.88,0.03
54300,18,77,5,0.18,0.77,0.05
54400,9,86,5,0.09,0.86,0.05
54500,15,82,3,0.15,0.82,0.03
54600,10,90,0,0.1,0.9,0.0
54700,15,85,0,0.15,0.85,0.0
54800,12,82,6,0.12,0.82,0.06
54900,21,76,3,0.21,0.76,0.03
55000,14,82,4,0.14,0.82,0.04
55100,12,86,2,0.12,0.86,0.02
55200,13,84,3,0.13,0.84,0.03
55300,22,78,0,0.22,0.78,0.0
55400,16,82,2,0.16,0.82,0.02
55500,15,83,2,0.15,0.83,0.02
55600,12,85,3,0.12,0.85,0.03
55700,6,92,2,0.06,0.92,0.02
55800,15,85,0,0.15,0.85,0.0
55900,19,77,4,0.19,0.77,0.04
56000,11,87,2,0.11,0.87,0.02
56100,16,82,2,0.16,0.82,0.02
56200,14,83,3,0.14,0.83,0.03
56300,18,81,1,0.18,0.81,0.01
56400,17,82,1,0.17,0.82,0.01
56500,12,87,1,0.12,0.87,0.01
56600,14,85,1,0.14,0.85,0.01
56700,9,90,1,0.09,0.9,0.01
56800,9,87,4,0.09,0.87,0.04
56900,11,87,2,0.11,0.87,0.02
57000,9,90,1,0.09,0.9,0.01
57100,9,88,3,0.09,0.88,0.03
57200,9,89,2,0.09,0.89,0.02
57300,12,87,1,0.12,0.87,0.01
57400,10,88,2,0.1,0.88,0.02
57500,12,88,0,0.12,0.88,0.0
57600,10,88,2,0.1,0.88,0.02
57700,16,81,3,0.16,0.81,0.03
57800,14,85,1,0.14,0.85,0.01
57900,23,75,2,0.23,0.75,0.02
58000,14,85,1,0.14,0.85,0.01
58100,9,87,4,0.09,0.87,0.04
58200,11,87,2,0.11,0.87,0.02
58300,11,86,3,0.11,0.86,0.03
58400,15,82,3,0.15,0.82,0.03
58500,13,83,4,0.13,0.83,0.04
58600,6,92,2,0.06,0.92,0.02
58700,11,89,0,0.11,0.89,0.0
58800,20,78,2,0.2,0.78,0.02
58900,13,86,1,0.13,0.86,0.01
59000,10,84,6,0.1,0.84,0.06
59100,6,94,0,0.06,0.94,0.0
59200,16,83,1,0.16,0.83,0.01
59300,21,73,6,0.21,0.73,0.06
59400,9,86,5,0.09,0.86,0.05
59500,10,88,2,0.1,0.88,0.02
59600,13,85,2,0.13,0.85,0.02
59700,17,82,1,0.17,0.82,0.01
59800,17,82,1,0.17,0.82,0.01
59900,13,84,3,0.13,0.84,0.03
60000,19,75,6,0.19,0.75,0.06
60100,12,86,2,0.12,0.86,0.02
60200,15,85,0,0.15,0.85,0.0
60300,14,85,1,0.14,0.85,0.01
60400,6,90,4,0.06,0.9,0.04
60500,11,84,5,0.11,0.84,0.05
60600,20,76,4,0.2,0.76,0.04
60700,15,84,1,0.15,0.84,0.01
60800,12,86,2,0.12,0.86,0.02
60900,8,92,0,0.08,0.92,0.0
61000,9,88,3,0.09,0.88,0.03
61100,14,82,4,0.14,0.82,0.04
61200,16,82,2,0.16,0.82,0.02
61300,13,85,2,0.13,0.85,0.02
61400,17,81,2,0.17,0.81,0.02
61500,9,85,6,0.09,0.85,0.06
61600,19,78,3,0.19,0.78,0.03
61700,8,90,2,0.08,0.9,0.02
61800,17,83,0,0.17,0.83,0.0
61900,11,84,5,0.11,0.84,0.05
62000,13,87,0,0.13,0.87,0.0
62100,10,86,4,0.1,0.86,0.04
62200,9,85,6,0.09,0.85,0.06
62300,10,88,2,0.1,0.88,0.02
62400,7,93,0,0.07,0.93,0.0
62500,13,86,1,0.13,0.86,0.01
62600,21,77,2,0.21,0.77,0.02
62700,7,92,1,0.07,0.92,0.01
62800,15,84,1,0.15,0.84,0.01
62900,12,85,3,0.12,0.85,0.03
63000,16,81,3,0.16,0.81,0.03
63100,14,84,2,0.14,0.84,0.02
63200,12,86,2,0.12,0.86,0.02
63300,13,85,2,0.13,0.85,0.02
63400,16,83,1,0.16,0.83,0.01
63500,16,82,2,0.16,0.82,0.02
63600,13,85,2,0.13,0.85,0.02
63700,19,79,2,0.19,0.79,0.02
63800,12,85,3,0.12,0.85,0.03
63900,12,87,1,0.12,0.87,0.01
64000,18,77,5,0.18,0.77,0.05
64100,12,85,3,0.12,0.85,0.03
64200,11,87,2,0.11,0.87,0.02
64300,25,72,3,0.25,0.72,0.03
64400,8,88,4,0.08,0.88,0.04
64500,13,81,6,0.13,0.81,0.06
64600,9,89,2,0.09,0.89,0.02
64700,15,82,3,0.15,0.82,0.03
64800,13,83,4,0.13,0.83,0.04
64900,16,82,2,0.16,0.82,0.02
65000,17,82,1,0.17,0.82,0.01
65100,12,85,3,0.12,0.85,0.03
65200,14,84,2,0.14,0.84,0.02
65300,18,80,2,0.18,0.8,0.02
65400,14,83,3,0.14,0.83,0.03
65500,11,87,2,0.11,0.87,0.02
65600,14,85,1,0.14,0.85,0.01
65700,10,86,4,0.1,0.86,0.04
65800,12,86,2,0.12,0.86,0.02
65900,18,78,4,0.18,0.78,0.04
66000,8,89,3,0.08,0.89,0.03
66100,12,84,4,0.12,0.84,0.04
