Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
6100,33,64,3,0.33,0.64,0.03
6200,43,54,3,0.43,0.54,0.03
6300,38,58,4,0.38,0.58,0.04
6400,38,59,3,0.38,0.59,0.03
6500,53,44,3,0.53,0.44,0.03
6600,39,58,3,0.39,0.58,0.03
6700,43,56,1,0.43,0.56,0.01
6800,41,57,2,0.41,0.57,0.02
6900,39,59,2,0.39,0.59,0.02
7000,50,47,3,0.5,0.47,0.03
7100,39,58,3,0.39,0.58,0.03
7200,47,44,9,0.47,0.44,0.09
7300,43,55,2,0.43,0.55,0.02
7400,53,45,2,0.53,0.45,0.02
7500,28,72,0,0.28,0.72,0.0
7600,35,60,5,0.35,0.6,0.05
7700,37,60,3,0.37,0.6,0.03
7800,43,53,4,0.43,0.53,0.04
7900,33,64,3,0.33,0.64,0.03
8000,54,44,2,0.54,0.44,0.02
8100,55,43,2,0.55,0.43,0.02
8200,44,54,2,0.44,0.54,0.02
8300,50,44,6,0.5,0.44,0.06
8400,34,61,5,0.34,0.61,0.05
8500,53,45,2,0.53,0.45,0.02
8600,40,57,3,0.4,0.57,0.03
8700,26,70,4,0.26,0.7,0.04
8800,25,72,3,0.25,0.72,0.03
8900,51,46,3,0.51,0.46,0.03
9000,35,60,5,0.35,0.6,0.05
9100,40,57,3,0.4,0.57,0.03
9200,50,48,2,0.5,0.48,0.02
9300,40,59,1,0.4,0.59,0.01
9400,48,48,4,0.48,0.48,0.04
9500,41,58,1,0.41,0.58,0.01
9600,39,59,2,0.39,0.59,0.02
9700,34,64,2,0.34,0.64,0.02
9800,46,51,3,0.46,0.51,0.03
9900,34,65,1,0.34,0.65,0.01
10000,50,47,3,0.5,0.47,0.03
10100,43,50,7,0.43,0.5,0.07
10200,29,66,5,0.29,0.66,0.05
10300,27,68,5,0.27,0.68,0.05
10400,35,59,6,0.35,0.59,0.06
10500,45,54,1,0.45,0.54,0.01
10600,50,45,5,0.5,0.45,0.05
10700,54,42,4,0.54,0.42,0.04
10800,61,36,3,0.61,0.36,0.03
10900,31,66,3,0.31,0.66,0.03
11000,47,46,7,0.47,0.46,0.07
11100,53,39,8,0.53,0.39,0.08
11200,47,49,4,0.47,0.49,0.04
11300,39,57,4,0.39,0.57,0.04
11400,42,53,5,0.42,0.53,0.05
11500,39,54,7,0.39,0.54,0.07
11600,44,53,3,0.44,0.53,0.03
11700,28,68,4,0.28,0.68,0.04
11800,37,62,1,0.37,0.62,0.01
11900,52,44,4,0.52,0.44,0.04
12000,50,44,6,0.5,0.44,0.06
12100,35,59,6,0.35,0.59,0.06
12200,35,62,3,0.35,0.62,0.03
12300,34,66,0,0.34,0.66,0.0
12400,38,57,5,0.38,0.57,0.05
12500,52,44,4,0.52,0.44,0.04
12600,38,55,7,0.38,0.55,0.07
12700,45,55,0,0.45,0.55,0.0
12800,30,67,3,0.3,0.67,0.03
12900,37,59,4,0.37,0.59,0.04
13000,36,62,2,0.36,0.62,0.02
13100,43,55,2,0.43,0.55,0.02
13200,52,44,4,0.52,0.44,0.04
13300,29,67,4,0.29,0.67,0.04
13400,48,47,5,0.48,0.47,0.05
13500,28,67,5,0.28,0.67,0.05
13600,39,58,3,0.39,0.58,0.03
13700,42,53,5,0.42,0.53,0.05
13800,39,57,4,0.39,0.57,0.04
13900,51,42,7,0.51,0.42,0.07
14000,38,56,6,0.38,0.56,0.06
14100,28,72,0,0.28,0.72,0.0
14200,40,52,8,0.4,0.52,0.08
14300,26,71,3,0.26,0.71,0.03
14400,42,55,3,0.42,0.55,0.03
14500,41,55,4,0.41,0.55,0.04
14600,29,66,5,0.29,0.66,0.05
14700,44,51,5,0.44,0.51,0.05
14800,39,54,7,0.39,0.54,0.07
14900,38,59,3,0.38,0.59,0.03
15000,49,49,2,0.49,0.49,0.02
15100,51,46,3,0.51,0.46,0.03
15200,53,44,3,0.53,0.44,0.03
15300,30,70,0,0.3,0.7,0.0
15400,35,62,3,0.35,0.62,0.03
15500,40,59,1,0.4,0.59,0.01
15600,40,57,3,0.4,0.57,0.03
15700,40,57,3,0.4,0.57,0.03
15800,52,45,3,0.52,0.45,0.03
15900,45,48,7,0.45,0.48,0.07
16000,49,49,2,0.49,0.49,0.02
16100,46,50,4,0.46,0.5,0.04
16200,42,54,4,0.42,0.54,0.04
16300,42,56,2,0.42,0.56,0.02
16400,50,49,1,0.5,0.49,0.01
16500,48,47,5,0.48,0.47,0.05
16600,42,54,4,0.42,0.54,0.04
16700,32,64,4,0.32,0.64,0.04
16800,41,55,4,0.41,0.55,0.04
16900,53,40,7,0.53,0.4,0.07
17000,44,54,2,0.44,0.54,0.02
17100,45,54,1,0.45,0.54,0.01
17200,48,51,1,0.48,0.51,0.01
17300,39,57,4,0.39,0.57,0.04
17400,32,61,7,0.32,0.61,0.07
17500,32,65,3,0.32,0.65,0.03
17600,30,64,6,0.3,0.64,0.06
17700,48,50,2,0.48,0.5,0.02
17800,43,55,2,0.43,0.55,0.02
17900,49,49,2,0.49,0.49,0.02
18000,36,61,3,0.36,0.61,0.03
18100,50,47,3,0.5,0.47,0.03
18200,42,54,4,0.42,0.54,0.04
18300,40,57,3,0.4,0.57,0.03
18400,41,56,3,0.41,0.56,0.03
18500,46,53,1,0.46,0.53,0.01
18600,40,53,7,0.4,0.53,0.07
18700,42,56,2,0.42,0.56,0.02
18800,42,53,5,0.42,0.53,0.05
18900,47,49,4,0.47,0.49,0.04
19000,43,55,2,0.43,0.55,0.02
19100,34,59,7,0.34,0.59,0.07
19200,55,43,2,0.55,0.43,0.02
19300,55,38,7,0.55,0.38,0.07
19400,40,57,3,0.4,0.57,0.03
19500,46,52,2,0.46,0.52,0.02
19600,42,56,2,0.42,0.56,0.02
19700,52,42,6,0.52,0.42,0.06
19800,49,45,6,0.49,0.45,0.06
19900,56,42,2,0.56,0.42,0.02
20000,67,32,1,0.67,0.32,0.01
20100,58,38,4,0.58,0.38,0.04
20200,47,50,3,0.47,0.5,0.03
20300,62,35,3,0.62,0.35,0.03
20400,56,42,2,0.56,0.42,0.02
20500,54,44,2,0.54,0.44,0.02
20600,57,41,2,0.57,0.41,0.02
20700,55,43,2,0.55,0.43,0.02
20800,39,52,9,0.39,0.52,0.09
20900,41,56,3,0.41,0.56,0.03
21000,31,64,5,0.31,0.64,0.05
21100,46,52,2,0.46,0.52,0.02
21200,46,52,2,0.46,0.52,0.02
21300,46,52,2,0.46,0.52,0.02
21400,40,55,5,0.4,0.55,0.05
21500,48,47,5,0.48,0.47,0.05
21600,41,55,4,0.41,0.55,0.04
21700,53,44,3,0.53,0.44,0.03
21800,47,48,5,0.47,0.48,0.05
21900,50,47,3,0.5,0.47,0.03
22000,46,53,1,0.46,0.53,0.01
22100,48,51,1,0.48,0.51,0.01
22200,34,62,4,0.34,0.62,0.04
22300,46,51,3,0.46,0.51,0.03
22400,46,53,1,0.46,0.53,0.01
22500,43,52,5,0.43,0.52,0.05
22600,49,49,2,0.49,0.49,0.02
22700,51,46,3,0.51,0.46,0.03
22800,47,47,6,0.47,0.47,0.06
22900,47,49,4,0.47,0.49,0.04
23000,43,56,1,0.43,0.56,0.01
23100,44,53,3,0.44,0.53,0.03
23200,27,69,4,0.27,0.69,0.04
23300,50,43,7,0.5,0.43,0.07
23400,46,48,6,0.46,0.48,0.06
23500,44,54,2,0.44,0.54,0.02
23600,40,56,4,0.4,0.56,0.04
23700,46,50,4,0.46,0.5,0.04
23800,49,45,6,0.49,0.45,0.06
23900,61,36,3,0.61,0.36,0.03
24000,45,54,1,0.45,0.54,0.01
24100,50,45,5,0.5,0.45,0.05
24200,41,57,2,0.41,0.57,0.02
24300,49,48,3,0.49,0.48,0.03
24400,40,57,3,0.4,0.57,0.03
24500,46,50,4,0.46,0.5,0.04
24600,45,51,4,0.45,0.51,0.04
24700,55,42,3,0.55,0.42,0.03
24800,44,49,7,0.44,0.49,0.07
24900,22,74,4,0.22,0.74,0.04
25000,49,45,6,0.49,0.45,0.06
25100,39,56,5,0.39,0.56,0.05
25200,36,62,2,0.36,0.62,0.02
25300,27,68,5,0.27,0.68,0.05
25400,34,65,1,0.34,0.65,0.01
25500,45,54,1,0.45,0.54,0.01
25600,59,40,1,0.59,0.4,0.01
25700,46,51,3,0.46,0.51,0.03
25800,38,59,3,0.38,0.59,0.03
25900,43,53,4,0.43,0.53,0.04
26000,55,42,3,0.55,0.42,0.03
26100,39,57,4,0.39,0.57,0.04
26200,49,49,2,0.49,0.49,0.02
26300,49,46,5,0.49,0.46,0.05
26400,39,59,2,0.39,0.59,0.02
26500,61,37,2,0.61,0.37,0.02
26600,56,42,2,0.56,0.42,0.02
26700,39,56,5,0.39,0.56,0.05
26800,48,51,1,0.48,0.51,0.01
26900,55,42,3,0.55,0.42,0.03
27000,38,59,3,0.38,0.59,0.03
27100,47,45,8,0.47,0.45,0.08
27200,42,56,2,0.42,0.56,0.02
27300,35,61,4,0.35,0.61,0.04
27400,55,41,4,0.55,0.41,0.04
27500,48,50,2,0.48,0.5,0.02
27600,38,60,2,0.38,0.6,0.02
27700,41,55,4,0.41,0.55,0.04
27800,37,60,3,0.37,0.6,0.03
27900,55,44,1,0.55,0.44,0.01
28000,53,43,4,0.53,0.43,0.04
28100,58,38,4,0.58,0.38,0.04
28200,61,34,5,0.61,0.34,0.05
28300,39,58,3,0.39,0.58,0.03
28400,51,48,1,0.51,0.48,0.01
28500,48,49,3,0.48,0.49,0.03
28600,49,46,5,0.49,0.46,0.05
28700,55,43,2,0.55,0.43,0.02
28800,53,40,7,0.53,0.4,0.07
28900,46,52,2,0.46,0.52,0.02
29000,48,49,3,0.48,0.49,0.03
29100,45,53,2,0.45,0.53,0.02
29200,46,50,4,0.46,0.5,0.04
29300,47,51,2,0.47,0.51,0.02
29400,37,58,5,0.37,0.58,0.05
29500,33,66,1,0.33,0.66,0.01
29600,35,62,3,0.35,0.62,0.03
29700,25,70,5,0.25,0.7,0.05
29800,41,54,5,0.41,0.54,0.05
29900,43,57,0,0.43,0.57,0.0
30000,54,45,1,0.54,0.45,0.01
30100,50,45,5,0.5,0.45,0.05
30200,44,53,3,0.44,0.53,0.03
30300,56,38,6,0.56,0.38,0.06
30400,53,42,5,0.53,0.42,0.05
30500,30,65,5,0.3,0.65,0.05
30600,45,53,2,0.45,0.53,0.02
30700,41,55,4,0.41,0.55,0.04
30800,49,51,0,0.49,0.51,0.0
30900,41,56,3,0.41,0.56,0.03
31000,48,51,1,0.48,0.51,0.01
31100,51,45,4,0.51,0.45,0.04
31200,58,40,2,0.58,0.4,0.02
31300,50,49,1,0.5,0.49,0.01
31400,50,48,2,0.5,0.48,0.02
31500,60,36,4,0.6,0.36,0.04
31600,60,38,2,0.6,0.38,0.02
31700,50,46,4,0.5,0.46,0.04
31800,48,51,1,0.48,0.51,0.01
31900,47,50,3,0.47,0.5,0.03
32000,56,41,3,0.56,0.41,0.03
32100,57,38,5,0.57,0.38,0.05
32200,58,37,5,0.58,0.37,0.05
32300,50,49,1,0.5,0.49,0.01
32400,52,42,6,0.52,0.42,0.06
32500,50,46,4,0.5,0.46,0.04
32600,46,51,3,0.46,0.51,0.03
32700,58,37,5,0.58,0.37,0.05
32800,55,42,3,0.55,0.42,0.03
32900,48,50,2,0.48,0.5,0.02
33000,57,40,3,0.57,0.4,0.03
33100,38,56,6,0.38,0.56,0.06
33200,39,54,7,0.39,0.54,0.07
33300,54,42,4,0.54,0.42,0.04
33400,41,55,4,0.41,0.55,0.04
33500,47,47,6,0.47,0.47,0.06
33600,40,54,6,0.4,0.54,0.06
33700,50,48,2,0.5,0.48,0.02
33800,48,49,3,0.48,0.49,0.03
33900,57,40,3,0.57,0.4,0.03
34000,38,59,3,0.38,0.59,0.03
34100,51,47,2,0.51,0.47,0.02
34200,43,52,5,0.43,0.52,0.05
34300,45,50,5,0.45,0.5,0.05
34400,38,58,4,0.38,0.58,0.04
34500,45,53,2,0.45,0.53,0.02
34600,54,42,4,0.54,0.42,0.04
34700,38,57,5,0.38,0.57,0.05
34800,44,55,1,0.44,0.55,0.01
34900,44,52,4,0.44,0.52,0.04
35000,46,52,2,0.46,0.52,0.02
35100,44,53,3,0.44,0.53,0.03
35200,41,57,2,0.41,0.57,0.02
35300,46,53,1,0.46,0.53,0.01
35400,42,58,0,0.42,0.58,0.0
35500,39,57,4,0.39,0.57,0.04
35600,51,48,1,0.51,0.48,0.01
35700,51,46,3,0.51,0.46,0.03
35800,43,54,3,0.43,0.54,0.03
35900,53,45,2,0.53,0.45,0.02
36000,37,59,4,0.37,0.59,0.04
36100,60,36,4,0.6,0.36,0.04
36200,46,53,1,0.46,0.53,0.01
36300,55,41,4,0.55,0.41,0.04
36400,49,48,3,0.49,0.48,0.03
36500,54,44,2,0.54,0.44,0.02
36600,49,47,4,0.49,0.47,0.04
36700,47,49,4,0.47,0.49,0.04
36800,44,56,0,0.44,0.56,0.0
36900,48,48,4,0.48,0.48,0.04
37000,53,43,4,0.53,0.43,0.04
37100,46,52,2,0.46,0.52,0.02
37200,43,56,1,0.43,0.56,0.01
37300,50,49,1,0.5,0.49,0.01
37400,33,61,6,0.33,0.61,0.06
37500,47,49,4,0.47,0.49,0.04
37600,45,52,3,0.45,0.52,0.03
37700,59,38,3,0.59,0.38,0.03
37800,59,40,1,0.59,0.4,0.01
37900,39,59,2,0.39,0.59,0.02
38000,44,52,4,0.44,0.52,0.04
38100,44,52,4,0.44,0.52,0.04
38200,37,58,5,0.37,0.58,0.05
38300,47,47,6,0.47,0.47,0.06
38400,48,50,2,0.48,0.5,0.02
38500,57,40,3,0.57,0.4,0.03
38600,47,49,4,0.47,0.49,0.04
38700,41,56,3,0.41,0.56,0.03
38800,58,41,1,0.58,0.41,0.01
38900,48,49,3,0.48,0.49,0.03
39000,49,47,4,0.49,0.47,0.04
39100,52,45,3,0.52,0.45,0.03
39200,53,47,0,0.53,0.47,0.0
39300,49,45,6,0.49,0.45,0.06
39400,45,51,4,0.45,0.51,0.04
39500,47,47,6,0.47,0.47,0.06
39600,37,62,1,0.37,0.62,0.01
39700,41,56,3,0.41,0.56,0.03
39800,47,51,2,0.47,0.51,0.02
39900,45,51,4,0.45,0.51,0.04
40000,59,37,4,0.59,0.37,0.04
40100,44,54,2,0.44,0.54,0.02
40200,48,46,6,0.48,0.46,0.06
40300,37,59,4,0.37,0.59,0.04
40400,39,59,2,0.39,0.59,0.02
40500,40,54,6,0.4,0.54,0.06
40600,44,52,4,0.44,0.52,0.04
40700,49,47,4,0.49,0.47,0.04
40800,48,49,3,0.48,0.49,0.03
40900,51,43,6,0.51,0.43,0.06
41000,48,50,2,0.48,0.5,0.02
41100,44,53,3,0.44,0.53,0.03
41200,44,52,4,0.44,0.52,0.04
41300,37,57,6,0.37,0.57,0.06
41400,46,49,5,0.46,0.49,0.05
41500,46,52,2,0.46,0.52,0.02
41600,43,55,2,0.43,0.55,0.02
41700,44,52,4,0.44,0.52,0.04
41800,45,55,0,0.45,0.55,0.0
41900,50,46,4,0.5,0.46,0.04
42000,58,39,3,0.58,0.39,0.03
42100,46,45,9,0.46,0.45,0.09
42200,43,52,5,0.43,0.52,0.05
42300,50,47,3,0.5,0.47,0.03
42400,51,45,4,0.51,0.45,0.04
42500,32,65,3,0.32,0.65,0.03
42600,46,52,2,0.46,0.52,0.02
42700,34,60,6,0.34,0.6,0.06
42800,50,47,3,0.5,0.47,0.03
42900,52,45,3,0.52,0.45,0.03
43000,44,52,4,0.44,0.52,0.04
43100,39,59,2,0.39,0.59,0.02
43200,35,59,6,0.35,0.59,0.06
43300,38,59,3,0.38,0.59,0.03
43400,47,48,5,0.47,0.48,0.05
43500,41,55,4,0.41,0.55,0.04
43600,53,44,3,0.53,0.44,0.03
43700,33,62,5,0.33,0.62,0.05
43800,52,46,2,0.52,0.46,0.02
43900,51,45,4,0.51,0.45,0.04
44000,51,48,1,0.51,0.48,0.01
44100,46,50,4,0.46,0.5,0.04
44200,50,47,3,0.5,0.47,0.03
44300,43,55,2,0.43,0.55,0.02
44400,54,46,0,0.54,0.46,0.0
44500,41,54,5,0.41,0.54,0.05
44600,41,56,3,0.41,0.56,0.03
44700,38,57,5,0.38,0.57,0.05
44800,51,46,3,0.51,0.46,0.03
44900,51,45,4,0.51,0.45,0.04
45000,31,66,3,0.31,0.66,0.03
45100,37,61,2,0.37,0.61,0.02
45200,49,48,3,0.49,0.48,0.03
45300,48,49,3,0.48,0.49,0.03
45400,59,36,5,0.59,0.36,0.05
45500,60,37,3,0.6,0.37,0.03
45600,48,44,8,0.48,0.44,0.08
45700,56,40,4,0.56,0.4,0.04
45800,46,52,2,0.46,0.52,0.02
45900,49,47,4,0.49,0.47,0.04
46000,49,48,3,0.49,0.48,0.03
46100,52,46,2,0.52,0.46,0.02
46200,46,47,7,0.46,0.47,0.07
46300,53,47,0,0.53,0.47,0.0
46400,55,45,0,0.55,0.45,0.0
46500,53,42,5,0.53,0.42,0.05
46600,48,48,4,0.48,0.48,0.04
46700,51,45,4,0.51,0.45,0.04
46800,55,40,5,0.55,0.4,0.05
46900,44,53,3,0.44,0.53,0.03
47000,49,46,5,0.49,0.46,0.05
47100,47,51,2,0.47,0.51,0.02
47200,42,53,5,0.42,0.53,0.05
47300,43,52,5,0.43,0.52,0.05
47400,39,57,4,0.39,0.57,0.04
47500,50,44,6,0.5,0.44,0.06
47600,40,56,4,0.4,0.56,0.04
47700,40,56,4,0.4,0.56,0.04
47800,50,46,4,0.5,0.46,0.04
47900,46,51,3,0.46,0.51,0.03
48000,40,54,6,0.4,0.54,0.06
48100,51,44,5,0.51,0.44,0.05
48200,46,53,1,0.46,0.53,0.01
48300,20,78,2,0.2,0.78,0.02
48400,42,57,1,0.42,0.57,0.01
48500,46,53,1,0.46,0.53,0.01
48600,44,52,4,0.44,0.52,0.04
48700,49,45,6,0.49,0.45,0.06
48800,40,53,7,0.4,0.53,0.07
48900,47,48,5,0.47,0.48,0.05
49000,40,56,4,0.4,0.56,0.04
49100,50,44,6,0.5,0.44,0.06
49200,48,51,1,0.48,0.51,0.01
49300,40,56,4,0.4,0.56,0.04
49400,47,49,4,0.47,0.49,0.04
49500,53,42,5,0.53,0.42,0.05
49600,47,51,2,0.47,0.51,0.02
49700,49,47,4,0.49,0.47,0.04
49800,59,39,2,0.59,0.39,0.02
49900,46,52,2,0.46,0.52,0.02
50000,49,47,4,0.49,0.47,0.04
50100,59,37,4,0.59,0.37,0.04
50200,50,49,1,0.5,0.49,0.01
50300,62,34,4,0.62,0.34,0.04
50400,57,39,4,0.57,0.39,0.04
50500,34,63,3,0.34,0.63,0.03
50600,39,57,4,0.39,0.57,0.04
50700,36,62,2,0.36,0.62,0.02
50800,40,57,3,0.4,0.57,0.03
50900,48,47,5,0.48,0.47,0.05
51000,41,55,4,0.41,0.55,0.04
51100,35,60,5,0.35,0.6,0.05
51200,28,70,2,0.28,0.7,0.02
51300,48,50,2,0.48,0.5,0.02
51400,48,47,5,0.48,0.47,0.05
51500,51,46,3,0.51,0.46,0.03
51600,48,46,6,0.48,0.46,0.06
51700,43,54,3,0.43,0.54,0.03
51800,43,55,2,0.43,0.55,0.02
51900,47,50,3,0.47,0.5,0.03
52000,25,74,1,0.25,0.74,0.01
52100,47,47,6,0.47,0.47,0.06
52200,45,49,6,0.45,0.49,0.06
52300,38,55,7,0.38,0.55,0.07
52400,53,40,7,0.53,0.4,0.07
52500,44,53,3,0.44,0.53,0.03
52600,53,45,2,0.53,0.45,0.02
52700,45,53,2,0.45,0.53,0.02
52800,46,51,3,0.46,0.51,0.03
52900,51,47,2,0.51,0.47,0.02
53000,46,53,1,0.46,0.53,0.01
53100,42,55,3,0.42,0.55,0.03
53200,45,53,2,0.45,0.53,0.02
53300,68,31,1,0.68,0.31,0.01
53400,61,37,2,0.61,0.37,0.02
53500,42,54,4,0.42,0.54,0.04
53600,38,60,2,0.38,0.6,0.02
53700,53,41,6,0.53,0.41,0.06
53800,45,55,0,0.45,0.55,0.0
53900,40,56,4,0.4,0.56,0.04
54000,39,57,4,0.39,0.57,0.04
54100,54,44,2,0.54,0.44,0.02
54200,53,44,3,0.53,0.44,0.03
54300,62,35,3,0.62,0.35,0.03
54400,52,48,0,0.52,0.48,0.0
54500,53,45,2,0.53,0.45,0.02
54600,48,48,4,0.48,0.48,0.04
54700,37,58,5,0.37,0.58,0.05
54800,47,47,6,0.47,0.47,0.06
54900,32,65,3,0.32,0.65,0.03
55000,42,54,4,0.42,0.54,0.04
55100,45,53,2,0.45,0.53,0.02
55200,42,55,3,0.42,0.55,0.03
55300,38,58,4,0.38,0.58,0.04
55400,49,50,1,0.49,0.5,0.01
55500,45,53,2,0.45,0.53,0.02
55600,37,61,2,0.37,0.61,0.02
55700,45,50,5,0.45,0.5,0.05
55800,52,46,2,0.52,0.46,0.02
55900,49,47,4,0.49,0.47,0.04
56000,44,50,6,0.44,0.5,0.06
56100,47,50,3,0.47,0.5,0.03
56200,51,44,5,0.51,0.44,0.05
56300,43,56,1,0.43,0.56,0.01
56400,38,59,3,0.38,0.59,0.03
56500,36,60,4,0.36,0.6,0.04
56600,48,50,2,0.48,0.5,0.02
56700,59,40,1,0.59,0.4,0.01
56800,37,58,5,0.37,0.58,0.05
56900,49,50,1,0.49,0.5,0.01
57000,46,52,2,0.46,0.52,0.02
57100,45,54,1,0.45,0.54,0.01
57200,60,39,1,0.6,0.39,0.01
57300,56,43,1,0.56,0.43,0.01
57400,39,54,7,0.39,0.54,0.07
57500,45,51,4,0.45,0.51,0.04
57600,44,51,5,0.44,0.51,0.05
57700,51,48,1,0.51,0.48,0.01
57800,48,43,9,0.48,0.43,0.09
57900,46,52,2,0.46,0.52,0.02
58000,45,50,5,0.45,0.5,0.05
58100,36,60,4,0.36,0.6,0.04
58200,46,50,4,0.46,0.5,0.04
58300,39,56,5,0.39,0.56,0.05
58400,47,51,2,0.47,0.51,0.02
58500,50,47,3,0.5,0.47,0.03
58600,43,53,4,0.43,0.53,0.04
58700,44,53,3,0.44,0.53,0.03
58800,43,54,3,0.43,0.54,0.03
58900,48,50,2,0.48,0.5,0.02
59000,56,42,2,0.56,0.42,0.02
59100,45,55,0,0.45,0.55,0.0
59200,50,46,4,0.5,0.46,0.04
59300,37,58,5,0.37,0.58,0.05
59400,44,53,3,0.44,0.53,0.03
59500,34,64,2,0.34,0.64,0.02
59600,46,51,3,0.46,0.51,0.03
59700,40,56,4,0.4,0.56,0.04
59800,32,64,4,0.32,0.64,0.04
59900,49,47,4,0.49,0.47,0.04
60000,51,47,2,0.51,0.47,0.02
60100,47,48,5,0.47,0.48,0.05
60200,45,52,3,0.45,0.52,0.03
60300,46,51,3,0.46,0.51,0.03
60400,40,55,5,0.4,0.55,0.05
60500,43,55,2,0.43,0.55,0.02
60600,44,56,0,0.44,0.56,0.0
60700,39,59,2,0.39,0.59,0.02
60800,39,57,4,0.39,0.57,0.04
60900,49,48,3,0.49,0.48,0.03
61000,42,54,4,0.42,0.54,0.04
61100,38,58,4,0.38,0.58,0.04
61200,47,53,0,0.47,0.53,0.0
61300,47,52,1,0.47,0.52,0.01
61400,46,51,3,0.46,0.51,0.03
61500,38,59,3,0.38,0.59,0.03
61600,50,48,2,0.5,0.48,0.02
61700,46,52,2,0.46,0.52,0.02
61800,44,55,1,0.44,0.55,0.01
61900,41,56,3,0.41,0.56,0.03
62000,37,61,2,0.37,0.61,0.02
62100,52,46,2,0.52,0.46,0.02
62200,44,53,3,0.44,0.53,0.03
62300,42,52,6,0.42,0.52,0.06
62400,48,48,4,0.48,0.48,0.04
62500,36,61,3,0.36,0.61,0.03
62600,49,49,2,0.49,0.49,0.02
62700,40,58,2,0.4,0.58,0.02
62800,34,65,1,0.34,0.65,0.01
62900,37,60,3,0.37,0.6,0.03
63000,50,47,3,0.5,0.47,0.03
63100,47,51,2,0.47,0.51,0.02
63200,49,48,3,0.49,0.48,0.03
63300,57,41,2,0.57,0.41,0.02
63400,48,47,5,0.48,0.47,0.05
63500,43,51,6,0.43,0.51,0.06
63600,58,42,0,0.58,0.42,0.0
63700,36,63,1,0.36,0.63,0.01
63800,49,48,3,0.49,0.48,0.03
63900,40,58,2,0.4,0.58,0.02
64000,39,60,1,0.39,0.6,0.01
64100,53,44,3,0.53,0.44,0.03
64200,40,58,2,0.4,0.58,0.02
64300,40,55,5,0.4,0.55,0.05
64400,36,61,3,0.36,0.61,0.03
64500,38,60,2,0.38,0.6,0.02
64600,39,58,3,0.39,0.58,0.03
64700,43,50,7,0.43,0.5,0.07
64800,46,50,4,0.46,0.5,0.04
64900,32,66,2,0.32,0.66,0.02
65000,48,49,3,0.48,0.49,0.03
65100,46,51,3,0.46,0.51,0.03
65200,53,47,0,0.53,0.47,0.0
65300,48,50,2,0.48,0.5,0.02
65400,46,51,3,0.46,0.51,0.03
65500,45,53,2,0.45,0.53,0.02
65600,38,58,4,0.38,0.58,0.04
65700,47,50,3,0.47,0.5,0.03
65800,52,44,4,0.52,0.44,0.04
65900,49,48,3,0.49,0.48,0.03
66000,53,43,4,0.53,0.43,0.04
66100,51,41,8,0.51,0.41,0.08
