Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
6400,11,87,2,0.11,0.87,0.02
6500,13,85,2,0.13,0.85,0.02
6600,4,94,2,0.04,0.94,0.02
6700,7,91,2,0.07,0.91,0.02
6800,9,89,2,0.09,0.89,0.02
6900,14,80,6,0.14,0.8,0.06
7000,7,89,4,0.07,0.89,0.04
7100,11,89,0,0.11,0.89,0.0
7200,12,86,2,0.12,0.86,0.02
7300,15,83,2,0.15,0.83,0.02
7400,10,89,1,0.1,0.89,0.01
7500,12,87,1,0.12,0.87,0.01
7600,11,87,2,0.11,0.87,0.02
7700,22,73,5,0.22,0.73,0.05
7800,13,85,2,0.13,0.85,0.02
7900,16,83,1,0.16,0.83,0.01
8000,15,81,4,0.15,0.81,0.04
8100,17,80,3,0.17,0.8,0.03
8200,8,90,2,0.08,0.9,0.02
8300,11,88,1,0.11,0.88,0.01
8400,9,88,3,0.09,0.88,0.03
8500,13,86,1,0.13,0.86,0.01
8600,17,78,5,0.17,0.78,0.05
8700,17,78,5,0.17,0.78,0.05
8800,10,86,4,0.1,0.86,0.04
8900,11,87,2,0.11,0.87,0.02
9000,13,84,3,0.13,0.84,0.03
9100,22,76,2,0.22,0.76,0.02
9200,12,84,4,0.12,0.84,0.04
9300,21,73,6,0.21,0.73,0.06
9400,13,85,2,0.13,0.85,0.02
9500,13,83,4,0.13,0.83,0.04
9600,16,82,2,0.16,0.82,0.02
9700,13,84,3,0.13,0.84,0.03
9800,13,86,1,0.13,0.86,0.01
9900,8,88,4,0.08,0.88,0.04
10000,17,80,3,0.17,0.8,0.03
10100,12,85,3,0.12,0.85,0.03
10200,15,83,2,0.15,0.83,0.02
10300,13,83,4,0.13,0.83,0.04
10400,20,78,2,0.2,0.78,0.02
10500,18,77,5,0.18,0.77,0.05
10600,15,80,5,0.15,0.8,0.05
10700,15,78,7,0.15,0.78,0.07
10800,9,89,2,0.09,0.89,0.02
10900,13,82,5,0.13,0.82,0.05
11000,11,85,4,0.11,0.85,0.04
11100,14,80,6,0.14,0.8,0.06
11200,15,81,4,0.15,0.81,0.04
11300,15,84,1,0.15,0.84,0.01
11400,20,75,5,0.2,0.75,0.05
11500,5,94,1,0.05,0.94,0.01
11600,14,85,1,0.14,0.85,0.01
11700,14,82,4,0.14,0.82,0.04
11800,19,81,0,0.19,0.81,0.0
11900,10,86,4,0.1,0.86,0.04
12000,17,80,3,0.17,0.8,0.03
12100,19,78,3,0.19,0.78,0.03
12200,13,85,2,0.13,0.85,0.02
12300,26,73,1,0.26,0.73,0.01
12400,20,79,1,0.2,0.79,0.01
12500,13,86,1,0.13,0.86,0.01
12600,11,86,3,0.11,0.86,0.03
12700,17,81,2,0.17,0.81,0.02
12800,12,85,3,0.12,0.85,0.03
12900,11,89,0,0.11,0.89,0.0
13000,5,93,2,0.05,0.93,0.02
13100,5,94,1,0.05,0.94,0.01
13200,4,96,0,0.04,0.96,0.0
13300,10,89,1,0.1,0.89,0.01
13400,11,89,0,0.11,0.89,0.0
13500,12,87,1,0.12,0.87,0.01
13600,12,83,5,0.12,0.83,0.05
13700,13,84,3,0.13,0.84,0.03
13800,9,89,2,0.09,0.89,0.02
13900,8,90,2,0.08,0.9,0.02
14000,14,83,3,0.14,0.83,0.03
14100,16,78,6,0.16,0.78,0.06
14200,13,85,2,0.13,0.85,0.02
14300,15,81,4,0.15,0.81,0.04
14400,10,86,4,0.1,0.86,0.04
14500,17,81,2,0.17,0.81,0.02
14600,8,90,2,0.08,0.9,0.02
14700,12,86,2,0.12,0.86,0.02
14800,14,85,1,0.14,0.85,0.01
14900,9,87,4,0.09,0.87,0.04
15000,13,86,1,0.13,0.86,0.01
15100,13,83,4,0.13,0.83,0.04
15200,14,83,3,0.14,0.83,0.03
15300,7,92,1,0.07,0.92,0.01
15400,9,88,3,0.09,0.88,0.03
15500,16,82,2,0.16,0.82,0.02
15600,9,87,4,0.09,0.87,0.04
15700,11,86,3,0.11,0.86,0.03
15800,13,86,1,0.13,0.86,0.01
15900,16,84,0,0.16,0.84,0.0
16000,15,83,2,0.15,0.83,0.02
16100,13,85,2,0.13,0.85,0.02
16200,17,83,0,0.17,0.83,0.0
16300,7,93,0,0.07,0.93,0.0
16400,8,89,3,0.08,0.89,0.03
16500,9,88,3,0.09,0.88,0.03
16600,17,82,1,0.17,0.82,0.01
16700,13,83,4,0.13,0.83,0.04
16800,10,87,3,0.1,0.87,0.03
16900,11,87,2,0.11,0.87,0.02
17000,15,84,1,0.15,0.84,0.01
17100,9,89,2,0.09,0.89,0.02
17200,12,87,1,0.12,0.87,0.01
17300,11,86,3,0.11,0.86,0.03
17400,17,80,3,0.17,0.8,0.03
17500,13,85,2,0.13,0.85,0.02
17600,12,83,5,0.12,0.83,0.05
17700,8,92,0,0.08,0.92,0.0
17800,10,88,2,0.1,0.88,0.02
17900,11,87,2,0.11,0.87,0.02
18000,9,90,1,0.09,0.9,0.01
18100,8,87,5,0.08,0.87,0.05
18200,9,89,2,0.09,0.89,0.02
18300,10,87,3,0.1,0.87,0.03
18400,3,95,2,0.03,0.95,0.02
18500,6,93,1,0.06,0.93,0.01
18600,10,87,3,0.1,0.87,0.03
18700,13,86,1,0.13,0.86,0.01
18800,15,82,3,0.15,0.82,0.03
18900,11,87,2,0.11,0.87,0.02
19000,10,88,2,0.1,0.88,0.02
19100,15,82,3,0.15,0.82,0.03
19200,9,89,2,0.09,0.89,0.02
19300,18,82,0,0.18,0.82,0.0
19400,9,91,0,0.09,0.91,0.0
19500,13,85,2,0.13,0.85,0.02
19600,14,81,5,0.14,0.81,0.05
19700,12,86,2,0.12,0.86,0.02
19800,14,85,1,0.14,0.85,0.01
19900,10,86,4,0.1,0.86,0.04
20000,9,88,3,0.09,0.88,0.03
20100,12,87,1,0.12,0.87,0.01
20200,14,85,1,0.14,0.85,0.01
20300,6,89,5,0.06,0.89,0.05
20400,11,87,2,0.11,0.87,0.02
20500,9,87,4,0.09,0.87,0.04
20600,14,84,2,0.14,0.84,0.02
20700,8,92,0,0.08,0.92,0.0
20800,11,86,3,0.11,0.86,0.03
20900,22,73,5,0.22,0.73,0.05
21000,17,78,5,0.17,0.78,0.05
21100,9,89,2,0.09,0.89,0.02
21200,7,87,6,0.07,0.87,0.06
21300,8,90,2,0.08,0.9,0.02
21400,17,81,2,0.17,0.81,0.02
21500,9,89,2,0.09,0.89,0.02
21600,14,85,1,0.14,0.85,0.01
21700,12,80,8,0.12,0.8,0.08
21800,14,84,2,0.14,0.84,0.02
21900,16,80,4,0.16,0.8,0.04
22000,8,89,3,0.08,0.89,0.03
22100,11,89,0,0.11,0.89,0.0
22200,13,84,3,0.13,0.84,0.03
22300,12,83,5,0.12,0.83,0.05
22400,12,85,3,0.12,0.85,0.03
22500,13,87,0,0.13,0.87,0.0
22600,11,88,1,0.11,0.88,0.01
22700,16,80,4,0.16,0.8,0.04
22800,12,83,5,0.12,0.83,0.05
22900,13,85,2,0.13,0.85,0.02
23000,15,82,3,0.15,0.82,0.03
23100,21,77,2,0.21,0.77,0.02
23200,14,85,1,0.14,0.85,0.01
23300,6,93,1,0.06,0.93,0.01
23400,9,88,3,0.09,0.88,0.03
23500,17,80,3,0.17,0.8,0.03
23600,11,86,3,0.11,0.86,0.03
23700,10,88,2,0.1,0.88,0.02
23800,15,84,1,0.15,0.84,0.01
23900,4,91,5,0.04,0.91,0.05
24000,11,86,3,0.11,0.86,0.03
24100,9,89,2,0.09,0.89,0.02
24200,13,81,6,0.13,0.81,0.06
24300,11,88,1,0.11,0.88,0.01
24400,13,85,2,0.13,0.85,0.02
24500,14,83,3,0.14,0.83,0.03
24600,15,83,2,0.15,0.83,0.02
24700,17,77,6,0.17,0.77,0.06
24800,17,76,7,0.17,0.76,0.07
24900,17,80,3,0.17,0.8,0.03
25000,13,86,1,0.13,0.86,0.01
25100,13,86,1,0.13,0.86,0.01
25200,14,83,3,0.14,0.83,0.03
25300,12,85,3,0.12,0.85,0.03
25400,10,89,1,0.1,0.89,0.01
25500,12,87,1,0.12,0.87,0.01
25600,14,82,4,0.14,0.82,0.04
25700,9,89,2,0.09,0.89,0.02
25800,11,87,2,0.11,0.87,0.02
25900,13,84,3,0.13,0.84,0.03
26000,15,83,2,0.15,0.83,0.02
26100,14,85,1,0.14,0.85,0.01
26200,24,73,3,0.24,0.73,0.03
26300,8,91,1,0.08,0.91,0.01
26400,17,82,1,0.17,0.82,0.01
26500,19,81,0,0.19,0.81,0.0
26600,4,96,0,0.04,0.96,0.0
26700,12,87,1,0.12,0.87,0.01
26800,12,85,3,0.12,0.85,0.03
26900,16,80,4,0.16,0.8,0.04
27000,10,88,2,0.1,0.88,0.02
27100,8,91,1,0.08,0.91,0.01
27200,13,86,1,0.13,0.86,0.01
27300,6,92,2,0.06,0.92,0.02
27400,7,91,2,0.07,0.91,0.02
27500,15,84,1,0.15,0.84,0.01
27600,17,81,2,0.17,0.81,0.02
27700,10,86,4,0.1,0.86,0.04
27800,12,85,3,0.12,0.85,0.03
27900,15,81,4,0.15,0.81,0.04
28000,17,82,1,0.17,0.82,0.01
28100,19,79,2,0.19,0.79,0.02
28200,12,88,0,0.12,0.88,0.0
28300,11,86,3,0.11,0.86,0.03
28400,12,85,3,0.12,0.85,0.03
28500,18,79,3,0.18,0.79,0.03
28600,15,79,6,0.15,0.79,0.06
28700,13,86,1,0.13,0.86,0.01
28800,15,84,1,0.15,0.84,0.01
28900,13,82,5,0.13,0.82,0.05
29000,18,76,6,0.18,0.76,0.06
29100,19,78,3,0.19,0.78,0.03
29200,18,78,4,0.18,0.78,0.04
29300,17,80,3,0.17,0.8,0.03
29400,14,84,2,0.14,0.84,0.02
29500,9,88,3,0.09,0.88,0.03
29600,15,79,6,0.15,0.79,0.06
29700,13,83,4,0.13,0.83,0.04
29800,15,81,4,0.15,0.81,0.04
29900,13,83,4,0.13,0.83,0.04
30000,17,82,1,0.17,0.82,0.01
30100,17,79,4,0.17,0.79,0.04
30200,14,84,2,0.14,0.84,0.02
30300,13,85,2,0.13,0.85,0.02
30400,9,91,0,0.09,0.91,0.0
30500,13,85,2,0.13,0.85,0.02
30600,10,88,2,0.1,0.88,0.02
30700,18,80,2,0.18,0.8,0.02
30800,8,89,3,0.08,0.89,0.03
30900,21,77,2,0.21,0.77,0.02
31000,18,80,2,0.18,0.8,0.02
31100,15,80,5,0.15,0.8,0.05
31200,15,81,4,0.15,0.81,0.04
31300,11,85,4,0.11,0.85,0.04
31400,6,91,3,0.06,0.91,0.03
31500,5,94,1,0.05,0.94,0.01
31600,17,81,2,0.17,0.81,0.02
31700,4,94,2,0.04,0.94,0.02
31800,10,89,1,0.1,0.89,0.01
31900,17,81,2,0.17,0.81,0.02
32000,18,80,2,0.18,0.8,0.02
32100,18,77,5,0.18,0.77,0.05
32200,15,82,3,0.15,0.82,0.03
32300,17,78,5,0.17,0.78,0.05
32400,13,81,6,0.13,0.81,0.06
32500,13,84,3,0.13,0.84,0.03
32600,14,84,2,0.14,0.84,0.02
32700,9,87,4,0.09,0.87,0.04
32800,9,90,1,0.09,0.9,0.01
32900,9,90,1,0.09,0.9,0.01
33000,11,85,4,0.11,0.85,0.04
33100,13,85,2,0.13,0.85,0.02
33200,18,79,3,0.18,0.79,0.03
33300,16,81,3,0.16,0.81,0.03
33400,20,77,3,0.2,0.77,0.03
33500,13,85,2,0.13,0.85,0.02
33600,14,82,4,0.14,0.82,0.04
33700,12,86,2,0.12,0.86,0.02
33800,16,83,1,0.16,0.83,0.01
33900,12,86,2,0.12,0.86,0.02
34000,9,88,3,0.09,0.88,0.03
34100,6,93,1,0.06,0.93,0.01
34200,10,88,2,0.1,0.88,0.02
34300,10,85,5,0.1,0.85,0.05
34400,7,91,2,0.07,0.91,0.02
34500,14,84,2,0.14,0.84,0.02
34600,21,76,3,0.21,0.76,0.03
34700,12,86,2,0.12,0.86,0.02
34800,19,78,3,0.19,0.78,0.03
34900,16,80,4,0.16,0.8,0.04
35000,9,90,1,0.09,0.9,0.01
35100,19,78,3,0.19,0.78,0.03
35200,22,76,2,0.22,0.76,0.02
35300,23,76,1,0.23,0.76,0.01
35400,9,85,6,0.09,0.85,0.06
35500,14,84,2,0.14,0.84,0.02
35600,13,85,2,0.13,0.85,0.02
35700,9,90,1,0.09,0.9,0.01
35800,14,82,4,0.14,0.82,0.04
35900,15,83,2,0.15,0.83,0.02
36000,16,82,2,0.16,0.82,0.02
36100,17,81,2,0.17,0.81,0.02
36200,10,90,0,0.1,0.9,0.0
36300,16,82,2,0.16,0.82,0.02
36400,8,90,2,0.08,0.9,0.02
36500,14,82,4,0.14,0.82,0.04
36600,11,89,0,0.11,0.89,0.0
36700,12,84,4,0.12,0.84,0.04
36800,12,85,3,0.12,0.85,0.03
36900,12,85,3,0.12,0.85,0.03
37000,11,86,3,0.11,0.86,0.03
37100,11,87,2,0.11,0.87,0.02
37200,18,80,2,0.18,0.8,0.02
37300,16,78,6,0.16,0.78,0.06
37400,16,81,3,0.16,0.81,0.03
37500,17,80,3,0.17,0.8,0.03
37600,8,86,6,0.08,0.86,0.06
37700,17,82,1,0.17,0.82,0.01
37800,13,86,1,0.13,0.86,0.01
37900,17,82,1,0.17,0.82,0.01
38000,14,81,5,0.14,0.81,0.05
38100,9,86,5,0.09,0.86,0.05
38200,12,88,0,0.12,0.88,0.0
38300,8,91,1,0.08,0.91,0.01
38400,8,90,2,0.08,0.9,0.02
38500,15,82,3,0.15,0.82,0.03
38600,12,84,4,0.12,0.84,0.04
38700,7,89,4,0.07,0.89,0.04
38800,9,86,5,0.09,0.86,0.05
38900,12,86,2,0.12,0.86,0.02
39000,9,87,4,0.09,0.87,0.04
39100,16,82,2,0.16,0.82,0.02
39200,9,89,2,0.09,0.89,0.02
39300,21,79,0,0.21,0.79,0.0
39400,18,79,3,0.18,0.79,0.03
39500,14,81,5,0.14,0.81,0.05
39600,14,84,2,0.14,0.84,0.02
39700,15,84,1,0.15,0.84,0.01
39800,15,82,3,0.15,0.82,0.03
39900,15,83,2,0.15,0.83,0.02
40000,17,80,3,0.17,0.8,0.03
40100,13,81,6,0.13,0.81,0.06
40200,13,84,3,0.13,0.84,0.03
40300,16,82,2,0.16,0.82,0.02
40400,18,77,5,0.18,0.77,0.05
40500,7,91,2,0.07,0.91,0.02
40600,15,82,3,0.15,0.82,0.03
40700,16,81,3,0.16,0.81,0.03
40800,13,79,8,0.13,0.79,0.08
40900,13,86,1,0.13,0.86,0.01
41000,17,81,2,0.17,0.81,0.02
41100,9,89,2,0.09,0.89,0.02
41200,13,83,4,0.13,0.83,0.04
41300,21,76,3,0.21,0.76,0.03
41400,18,80,2,0.18,0.8,0.02
41500,20,80,0,0.2,0.8,0.0
41600,13,84,3,0.13,0.84,0.03
41700,25,74,1,0.25,0.74,0.01
41800,21,77,2,0.21,0.77,0.02
41900,10,88,2,0.1,0.88,0.02
42000,23,70,7,0.23,0.7,0.07
42100,20,76,4,0.2,0.76,0.04
42200,13,82,5,0.13,0.82,0.05
42300,14,84,2,0.14,0.84,0.02
42400,23,77,0,0.23,0.77,0.0
42500,16,83,1,0.16,0.83,0.01
42600,14,83,3,0.14,0.83,0.03
42700,15,85,0,0.15,0.85,0.0
42800,9,87,4,0.09,0.87,0.04
42900,15,78,7,0.15,0.78,0.07
43000,13,82,5,0.13,0.82,0.05
43100,12,85,3,0.12,0.85,0.03
43200,8,92,0,0.08,0.92,0.0
43300,17,80,3,0.17,0.8,0.03
43400,9,90,1,0.09,0.9,0.01
43500,12,83,5,0.12,0.83,0.05
43600,13,87,0,0.13,0.87,0.0
43700,10,87,3,0.1,0.87,0.03
43800,4,95,1,0.04,0.95,0.01
43900,15,84,1,0.15,0.84,0.01
44000,8,87,5,0.08,0.87,0.05
44100,15,84,1,0.15,0.84,0.01
44200,14,82,4,0.14,0.82,0.04
44300,17,82,1,0.17,0.82,0.01
44400,12,84,4,0.12,0.84,0.04
44500,12,86,2,0.12,0.86,0.02
44600,19,78,3,0.19,0.78,0.03
44700,19,80,1,0.19,0.8,0.01
44800,14,82,4,0.14,0.82,0.04
44900,11,86,3,0.11,0.86,0.03
45000,14,82,4,0.14,0.82,0.04
45100,11,87,2,0.11,0.87,0.02
45200,12,87,1,0.12,0.87,0.01
45300,11,85,4,0.11,0.85,0.04
45400,14,80,6,0.14,0.8,0.06
45500,13,85,2,0.13,0.85,0.02
45600,9,87,4,0.09,0.87,0.04
45700,10,87,3,0.1,0.87,0.03
45800,11,86,3,0.11,0.86,0.03
45900,14,86,0,0.14,0.86,0.0
46000,19,79,2,0.19,0.79,0.02
46100,11,86,3,0.11,0.86,0.03
46200,17,83,0,0.17,0.83,0.0
46300,17,82,1,0.17,0.82,0.01
46400,17,79,4,0.17,0.79,0.04
46500,20,77,3,0.2,0.77,0.03
46600,11,86,3,0.11,0.86,0.03
46700,8,90,2,0.08,0.9,0.02
46800,12,84,4,0.12,0.84,0.04
46900,10,88,2,0.1,0.88,0.02
47000,17,78,5,0.17,0.78,0.05
47100,11,84,5,0.11,0.84,0.05
47200,17,77,6,0.17,0.77,0.06
47300,12,81,7,0.12,0.81,0.07
47400,16,80,4,0.16,0.8,0.04
47500,12,84,4,0.12,0.84,0.04
47600,12,84,4,0.12,0.84,0.04
47700,13,86,1,0.13,0.86,0.01
47800,12,84,4,0.12,0.84,0.04
47900,11,85,4,0.11,0.85,0.04
48000,15,83,2,0.15,0.83,0.02
48100,13,86,1,0.13,0.86,0.01
48200,11,88,1,0.11,0.88,0.01
48300,12,84,4,0.12,0.84,0.04
48400,12,85,3,0.12,0.85,0.03
48500,10,90,0,0.1,0.9,0.0
48600,15,83,2,0.15,0.83,0.02
48700,18,80,2,0.18,0.8,0.02
48800,9,89,2,0.09,0.89,0.02
48900,23,73,4,0.23,0.73,0.04
49000,14,81,5,0.14,0.81,0.05
49100,14,82,4,0.14,0.82,0.04
49200,13,85,2,0.13,0.85,0.02
49300,17,83,0,0.17,0.83,0.0
49400,12,86,2,0.12,0.86,0.02
49500,15,84,1,0.15,0.84,0.01
49600,18,80,2,0.18,0.8,0.02
49700,20,76,4,0.2,0.76,0.04
49800,15,82,3,0.15,0.82,0.03
49900,22,78,0,0.22,0.78,0.0
50000,21,76,3,0.21,0.76,0.03
50100,10,88,2,0.1,0.88,0.02
50200,9,88,3,0.09,0.88,0.03
50300,15,82,3,0.15,0.82,0.03
50400,12,84,4,0.12,0.84,0.04
50500,24,75,1,0.24,0.75,0.01
50600,13,86,1,0.13,0.86,0.01
50700,16,82,2,0.16,0.82,0.02
50800,11,88,1,0.11,0.88,0.01
50900,17,80,3,0.17,0.8,0.03
51000,19,80,1,0.19,0.8,0.01
51100,12,85,3,0.12,0.85,0.03
51200,19,77,4,0.19,0.77,0.04
51300,13,84,3,0.13,0.84,0.03
51400,25,69,6,0.25,0.69,0.06
51500,13,86,1,0.13,0.86,0.01
51600,21,74,5,0.21,0.74,0.05
51700,19,79,2,0.19,0.79,0.02
51800,18,82,0,0.18,0.82,0.0
51900,15,81,4,0.15,0.81,0.04
52000,19,77,4,0.19,0.77,0.04
52100,19,79,2,0.19,0.79,0.02
52200,24,73,3,0.24,0.73,0.03
52300,19,78,3,0.19,0.78,0.03
52400,8,92,0,0.08,0.92,0.0
52500,15,83,2,0.15,0.83,0.02
52600,15,81,4,0.15,0.81,0.04
52700,14,84,2,0.14,0.84,0.02
52800,9,89,2,0.09,0.89,0.02
52900,24,74,2,0.24,0.74,0.02
53000,11,88,1,0.11,0.88,0.01
53100,9,86,5,0.09,0.86,0.05
53200,11,85,4,0.11,0.85,0.04
53300,15,83,2,0.15,0.83,0.02
53400,19,77,4,0.19,0.77,0.04
53500,13,84,3,0.13,0.84,0.03
53600,9,89,2,0.09,0.89,0.02
53700,9,88,3,0.09,0.88,0.03
53800,13,83,4,0.13,0.83,0.04
53900,15,85,0,0.15,0.85,0.0
54000,9,89,2,0.09,0.89,0.02
54100,14,80,6,0.14,0.8,0.06
54200,18,79,3,0.18,0.79,0.03
54300,14,81,5,0.14,0.81,0.05
54400,15,83,2,0.15,0.83,0.02
54500,22,76,2,0.22,0.76,0.02
54600,18,78,4,0.18,0.78,0.04
54700,13,83,4,0.13,0.83,0.04
54800,11,87,2,0.11,0.87,0.02
54900,14,82,4,0.14,0.82,0.04
55000,14,84,2,0.14,0.84,0.02
55100,22,73,5,0.22,0.73,0.05
55200,21,77,2,0.21,0.77,0.02
55300,19,78,3,0.19,0.78,0.03
55400,10,83,7,0.1,0.83,0.07
55500,7,90,3,0.07,0.9,0.03
55600,12,85,3,0.12,0.85,0.03
55700,5,89,6,0.05,0.89,0.06
55800,12,87,1,0.12,0.87,0.01
55900,17,77,6,0.17,0.77,0.06
56000,15,84,1,0.15,0.84,0.01
56100,16,78,6,0.16,0.78,0.06
56200,14,83,3,0.14,0.83,0.03
56300,11,86,3,0.11,0.86,0.03
56400,18,80,2,0.18,0.8,0.02
56500,11,87,2,0.11,0.87,0.02
56600,20,80,0,0.2,0.8,0.0
56700,15,84,1,0.15,0.84,0.01
56800,10,87,3,0.1,0.87,0.03
56900,12,85,3,0.12,0.85,0.03
57000,18,80,2,0.18,0.8,0.02
57100,17,82,1,0.17,0.82,0.01
57200,19,76,5,0.19,0.76,0.05
57300,17,81,2,0.17,0.81,0.02
57400,19,80,1,0.19,0.8,0.01
57500,4,94,2,0.04,0.94,0.02
57600,23,74,3,0.23,0.74,0.03
57700,9,87,4,0.09,0.87,0.04
57800,13,86,1,0.13,0.86,0.01
57900,18,78,4,0.18,0.78,0.04
58000,17,82,1,0.17,0.82,0.01
58100,12,84,4,0.12,0.84,0.04
58200,18,82,0,0.18,0.82,0.0
58300,13,81,6,0.13,0.81,0.06
58400,15,81,4,0.15,0.81,0.04
58500,14,84,2,0.14,0.84,0.02
58600,12,84,4,0.12,0.84,0.04
58700,26,70,4,0.26,0.7,0.04
58800,22,75,3,0.22,0.75,0.03
58900,23,75,2,0.23,0.75,0.02
59000,15,84,1,0.15,0.84,0.01
59100,18,79,3,0.18,0.79,0.03
59200,12,83,5,0.12,0.83,0.05
59300,18,81,1,0.18,0.81,0.01
59400,15,80,5,0.15,0.8,0.05
59500,11,87,2,0.11,0.87,0.02
59600,18,80,2,0.18,0.8,0.02
59700,27,69,4,0.27,0.69,0.04
59800,17,81,2,0.17,0.81,0.02
59900,12,84,4,0.12,0.84,0.04
60000,11,88,1,0.11,0.88,0.01
60100,14,81,5,0.14,0.81,0.05
60200,17,80,3,0.17,0.8,0.03
60300,13,84,3,0.13,0.84,0.03
60400,8,89,3,0.08,0.89,0.03
60500,12,86,2,0.12,0.86,0.02
60600,17,83,0,0.17,0.83,0.0
60700,10,89,1,0.1,0.89,0.01
60800,16,81,3,0.16,0.81,0.03
60900,9,88,3,0.09,0.88,0.03
61000,15,82,3,0.15,0.82,0.03
61100,7,90,3,0.07,0.9,0.03
61200,11,87,2,0.11,0.87,0.02
61300,15,84,1,0.15,0.84,0.01
61400,10,85,5,0.1,0.85,0.05
61500,15,84,1,0.15,0.84,0.01
61600,7,89,4,0.07,0.89,0.04
61700,13,84,3,0.13,0.84,0.03
61800,9,90,1,0.09,0.9,0.01
61900,12,84,4,0.12,0.84,0.04
62000,5,90,5,0.05,0.9,0.05
62100,21,77,2,0.21,0.77,0.02
62200,7,88,5,0.07,0.88,0.05
62300,17,81,2,0.17,0.81,0.02
62400,12,84,4,0.12,0.84,0.04
62500,16,83,1,0.16,0.83,0.01
62600,12,83,5,0.12,0.83,0.05
62700,11,87,2,0.11,0.87,0.02
62800,14,83,3,0.14,0.83,0.03
62900,18,78,4,0.18,0.78,0.04
63000,21,78,1,0.21,0.78,0.01
63100,10,87,3,0.1,0.87,0.03
63200,11,85,4,0.11,0.85,0.04
63300,15,80,5,0.15,0.8,0.05
63400,12,87,1,0.12,0.87,0.01
63500,14,86,0,0.14,0.86,0.0
63600,16,80,4,0.16,0.8,0.04
63700,11,85,4,0.11,0.85,0.04
63800,14,85,1,0.14,0.85,0.01
63900,16,79,5,0.16,0.79,0.05
64000,9,88,3,0.09,0.88,0.03
64100,11,86,3,0.11,0.86,0.03
64200,10,89,1,0.1,0.89,0.01
64300,9,86,5,0.09,0.86,0.05
64400,10,86,4,0.1,0.86,0.04
64500,13,83,4,0.13,0.83,0.04
64600,12,85,3,0.12,0.85,0.03
64700,6,93,1,0.06,0.93,0.01
64800,7,91,2,0.07,0.91,0.02
64900,15,81,4,0.15,0.81,0.04
65000,16,81,3,0.16,0.81,0.03
65100,13,84,3,0.13,0.84,0.03
65200,17,81,2,0.17,0.81,0.02
65300,17,76,7,0.17,0.76,0.07
65400,11,87,2,0.11,0.87,0.02
65500,13,82,5,0.13,0.82,0.05
65600,13,86,1,0.13,0.86,0.01
65700,17,82,1,0.17,0.82,0.01
65800,17,79,4,0.17,0.79,0.04
65900,10,85,5,0.1,0.85,0.05
66000,10,88,2,0.1,0.88,0.02
66100,8,89,3,0.08,0.89,0.03
