Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
6700,24,74,2,0.24,0.74,0.02
6800,14,79,7,0.14,0.79,0.07
6900,13,87,0,0.13,0.87,0.0
7000,20,77,3,0.2,0.77,0.03
7100,17,79,4,0.17,0.79,0.04
7200,20,74,6,0.2,0.74,0.06
7300,14,86,0,0.14,0.86,0.0
7400,21,76,3,0.21,0.76,0.03
7500,17,81,2,0.17,0.81,0.02
7600,17,81,2,0.17,0.81,0.02
7700,16,82,2,0.16,0.82,0.02
7800,21,78,1,0.21,0.78,0.01
7900,15,78,7,0.15,0.78,0.07
8000,16,81,3,0.16,0.81,0.03
8100,16,81,3,0.16,0.81,0.03
8200,19,77,4,0.19,0.77,0.04
8300,16,82,2,0.16,0.82,0.02
8400,13,81,6,0.13,0.81,0.06
8500,20,76,4,0.2,0.76,0.04
8600,15,83,2,0.15,0.83,0.02
8700,18,82,0,0.18,0.82,0.0
8800,16,80,4,0.16,0.8,0.04
8900,16,82,2,0.16,0.82,0.02
9000,12,86,2,0.12,0.86,0.02
9100,17,78,5,0.17,0.78,0.05
9200,13,80,7,0.13,0.8,0.07
9300,19,74,7,0.19,0.74,0.07
9400,22,75,3,0.22,0.75,0.03
9500,15,82,3,0.15,0.82,0.03
9600,12,84,4,0.12,0.84,0.04
9700,17,75,8,0.17,0.75,0.08
9800,19,78,3,0.19,0.78,0.03
9900,16,77,7,0.16,0.77,0.07
10000,14,86,0,0.14,0.86,0.0
10100,16,83,1,0.16,0.83,0.01
10200,17,82,1,0.17,0.82,0.01
10300,14,84,2,0.14,0.84,0.02
10400,18,82,0,0.18,0.82,0.0
10500,23,75,2,0.23,0.75,0.02
10600,15,84,1,0.15,0.84,0.01
10700,13,86,1,0.13,0.86,0.01
10800,22,77,1,0.22,0.77,0.01
10900,9,90,1,0.09,0.9,0.01
11000,16,80,4,0.16,0.8,0.04
11100,20,73,7,0.2,0.73,0.07
11200,12,85,3,0.12,0.85,0.03
11300,11,83,6,0.11,0.83,0.06
11400,24,75,1,0.24,0.75,0.01
11500,17,82,1,0.17,0.82,0.01
11600,14,82,4,0.14,0.82,0.04
11700,16,80,4,0.16,0.8,0.04
11800,19,80,1,0.19,0.8,0.01
11900,19,78,3,0.19,0.78,0.03
12000,15,82,3,0.15,0.82,0.03
12100,19,77,4,0.19,0.77,0.04
12200,18,78,4,0.18,0.78,0.04
12300,18,79,3,0.18,0.79,0.03
12400,21,75,4,0.21,0.75,0.04
12500,21,75,4,0.21,0.75,0.04
12600,19,77,4,0.19,0.77,0.04
12700,16,81,3,0.16,0.81,0.03
12800,22,74,4,0.22,0.74,0.04
12900,16,83,1,0.16,0.83,0.01
13000,23,75,2,0.23,0.75,0.02
13100,17,80,3,0.17,0.8,0.03
13200,15,81,4,0.15,0.81,0.04
13300,17,82,1,0.17,0.82,0.01
13400,25,70,5,0.25,0.7,0.05
13500,16,82,2,0.16,0.82,0.02
13600,20,78,2,0.2,0.78,0.02
13700,18,76,6,0.18,0.76,0.06
13800,20,76,4,0.2,0.76,0.04
13900,18,77,5,0.18,0.77,0.05
14000,24,76,0,0.24,0.76,0.0
14100,19,79,2,0.19,0.79,0.02
14200,14,86,0,0.14,0.86,0.0
14300,19,80,1,0.19,0.8,0.01
14400,14,84,2,0.14,0.84,0.02
14500,11,88,1,0.11,0.88,0.01
14600,19,80,1,0.19,0.8,0.01
14700,13,85,2,0.13,0.85,0.02
14800,10,84,6,0.1,0.84,0.06
14900,13,83,4,0.13,0.83,0.04
15000,19,74,7,0.19,0.74,0.07
15100,15,82,3,0.15,0.82,0.03
15200,12,86,2,0.12,0.86,0.02
15300,17,82,1,0.17,0.82,0.01
15400,10,88,2,0.1,0.88,0.02
15500,17,80,3,0.17,0.8,0.03
15600,8,90,2,0.08,0.9,0.02
15700,10,86,4,0.1,0.86,0.04
15800,12,85,3,0.12,0.85,0.03
15900,16,83,1,0.16,0.83,0.01
16000,15,81,4,0.15,0.81,0.04
16100,18,78,4,0.18,0.78,0.04
16200,12,83,5,0.12,0.83,0.05
16300,18,79,3,0.18,0.79,0.03
16400,18,79,3,0.18,0.79,0.03
16500,22,76,2,0.22,0.76,0.02
16600,13,84,3,0.13,0.84,0.03
16700,13,84,3,0.13,0.84,0.03
16800,12,84,4,0.12,0.84,0.04
16900,16,83,1,0.16,0.83,0.01
17000,16,81,3,0.16,0.81,0.03
17100,23,76,1,0.23,0.76,0.01
17200,15,83,2,0.15,0.83,0.02
17300,12,85,3,0.12,0.85,0.03
17400,13,82,5,0.13,0.82,0.05
17500,14,82,4,0.14,0.82,0.04
17600,13,87,0,0.13,0.87,0.0
17700,10,86,4,0.1,0.86,0.04
17800,9,90,1,0.09,0.9,0.01
17900,16,80,4,0.16,0.8,0.04
18000,16,83,1,0.16,0.83,0.01
18100,8,88,4,0.08,0.88,0.04
18200,13,85,2,0.13,0.85,0.02
18300,16,78,6,0.16,0.78,0.06
18400,11,87,2,0.11,0.87,0.02
18500,17,81,2,0.17,0.81,0.02
18600,11,86,3,0.11,0.86,0.03
18700,18,80,2,0.18,0.8,0.02
18800,14,84,2,0.14,0.84,0.02
18900,14,84,2,0.14,0.84,0.02
19000,19,77,4,0.19,0.77,0.04
19100,9,85,6,0.09,0.85,0.06
19200,17,80,3,0.17,0.8,0.03
19300,16,83,1,0.16,0.83,0.01
19400,21,76,3,0.21,0.76,0.03
19500,14,85,1,0.14,0.85,0.01
19600,13,82,5,0.13,0.82,0.05
19700,11,85,4,0.11,0.85,0.04
19800,12,86,2,0.12,0.86,0.02
19900,11,86,3,0.11,0.86,0.03
20000,11,88,1,0.11,0.88,0.01
20100,22,76,2,0.22,0.76,0.02
20200,14,80,6,0.14,0.8,0.06
20300,12,88,0,0.12,0.88,0.0
20400,16,82,2,0.16,0.82,0.02
20500,15,85,0,0.15,0.85,0.0
20600,19,79,2,0.19,0.79,0.02
20700,18,81,1,0.18,0.81,0.01
20800,13,82,5,0.13,0.82,0.05
20900,11,88,1,0.11,0.88,0.01
21000,21,77,2,0.21,0.77,0.02
21100,14,82,4,0.14,0.82,0.04
21200,19,80,1,0.19,0.8,0.01
21300,18,79,3,0.18,0.79,0.03
21400,9,88,3,0.09,0.88,0.03
21500,14,81,5,0.14,0.81,0.05
21600,19,79,2,0.19,0.79,0.02
21700,18,78,4,0.18,0.78,0.04
21800,13,83,4,0.13,0.83,0.04
21900,16,80,4,0.16,0.8,0.04
22000,19,80,1,0.19,0.8,0.01
22100,14,85,1,0.14,0.85,0.01
22200,18,77,5,0.18,0.77,0.05
22300,24,74,2,0.24,0.74,0.02
22400,11,87,2,0.11,0.87,0.02
22500,19,79,2,0.19,0.79,0.02
22600,19,76,5,0.19,0.76,0.05
22700,18,80,2,0.18,0.8,0.02
22800,14,84,2,0.14,0.84,0.02
22900,16,83,1,0.16,0.83,0.01
23000,20,76,4,0.2,0.76,0.04
23100,16,79,5,0.16,0.79,0.05
23200,13,84,3,0.13,0.84,0.03
23300,15,82,3,0.15,0.82,0.03
23400,11,87,2,0.11,0.87,0.02
23500,14,83,3,0.14,0.83,0.03
23600,14,83,3,0.14,0.83,0.03
23700,13,83,4,0.13,0.83,0.04
23800,13,82,5,0.13,0.82,0.05
23900,14,78,8,0.14,0.78,0.08
24000,18,76,6,0.18,0.76,0.06
24100,12,83,5,0.12,0.83,0.05
24200,12,83,5,0.12,0.83,0.05
24300,19,80,1,0.19,0.8,0.01
24400,13,84,3,0.13,0.84,0.03
24500,17,80,3,0.17,0.8,0.03
24600,16,83,1,0.16,0.83,0.01
24700,21,77,2,0.21,0.77,0.02
24800,18,79,3,0.18,0.79,0.03
24900,17,78,5,0.17,0.78,0.05
25000,13,86,1,0.13,0.86,0.01
25100,13,85,2,0.13,0.85,0.02
25200,15,81,4,0.15,0.81,0.04
25300,17,82,1,0.17,0.82,0.01
25400,15,81,4,0.15,0.81,0.04
25500,16,82,2,0.16,0.82,0.02
25600,18,77,5,0.18,0.77,0.05
25700,15,82,3,0.15,0.82,0.03
25800,15,81,4,0.15,0.81,0.04
25900,13,86,1,0.13,0.86,0.01
26000,16,81,3,0.16,0.81,0.03
26100,16,81,3,0.16,0.81,0.03
26200,19,78,3,0.19,0.78,0.03
26300,13,85,2,0.13,0.85,0.02
26400,19,78,3,0.19,0.78,0.03
26500,15,80,5,0.15,0.8,0.05
26600,17,80,3,0.17,0.8,0.03
26700,15,81,4,0.15,0.81,0.04
26800,15,82,3,0.15,0.82,0.03
26900,21,75,4,0.21,0.75,0.04
27000,16,80,4,0.16,0.8,0.04
27100,11,86,3,0.11,0.86,0.03
27200,16,82,2,0.16,0.82,0.02
27300,15,81,4,0.15,0.81,0.04
27400,8,87,5,0.08,0.87,0.05
27500,12,84,4,0.12,0.84,0.04
27600,18,78,4,0.18,0.78,0.04
27700,11,86,3,0.11,0.86,0.03
27800,9,86,5,0.09,0.86,0.05
27900,12,85,3,0.12,0.85,0.03
28000,11,87,2,0.11,0.87,0.02
28100,18,80,2,0.18,0.8,0.02
28200,14,83,3,0.14,0.83,0.03
28300,17,82,1,0.17,0.82,0.01
28400,16,77,7,0.16,0.77,0.07
28500,18,82,0,0.18,0.82,0.0
28600,23,73,4,0.23,0.73,0.04
28700,17,82,1,0.17,0.82,0.01
28800,13,84,3,0.13,0.84,0.03
28900,24,74,2,0.24,0.74,0.02
29000,15,84,1,0.15,0.84,0.01
29100,13,84,3,0.13,0.84,0.03
29200,23,72,5,0.23,0.72,0.05
29300,14,84,2,0.14,0.84,0.02
29400,14,84,2,0.14,0.84,0.02
29500,11,85,4,0.11,0.85,0.04
29600,17,83,0,0.17,0.83,0.0
29700,17,80,3,0.17,0.8,0.03
29800,13,84,3,0.13,0.84,0.03
29900,16,81,3,0.16,0.81,0.03
30000,14,81,5,0.14,0.81,0.05
30100,12,85,3,0.12,0.85,0.03
30200,23,74,3,0.23,0.74,0.03
30300,12,86,2,0.12,0.86,0.02
30400,11,86,3,0.11,0.86,0.03
30500,24,71,5,0.24,0.71,0.05
30600,13,87,0,0.13,0.87,0.0
30700,14,83,3,0.14,0.83,0.03
30800,16,79,5,0.16,0.79,0.05
30900,18,77,5,0.18,0.77,0.05
31000,17,79,4,0.17,0.79,0.04
31100,16,81,3,0.16,0.81,0.03
31200,7,92,1,0.07,0.92,0.01
31300,14,80,6,0.14,0.8,0.06
31400,15,82,3,0.15,0.82,0.03
31500,26,73,1,0.26,0.73,0.01
31600,17,77,6,0.17,0.77,0.06
31700,15,81,4,0.15,0.81,0.04
31800,13,84,3,0.13,0.84,0.03
31900,20,74,6,0.2,0.74,0.06
32000,18,80,2,0.18,0.8,0.02
32100,18,79,3,0.18,0.79,0.03
32200,12,83,5,0.12,0.83,0.05
32300,22,73,5,0.22,0.73,0.05
32400,18,78,4,0.18,0.78,0.04
32500,21,77,2,0.21,0.77,0.02
32600,18,78,4,0.18,0.78,0.04
32700,6,88,6,0.06,0.88,0.06
32800,13,83,4,0.13,0.83,0.04
32900,16,79,5,0.16,0.79,0.05
33000,16,82,2,0.16,0.82,0.02
33100,16,81,3,0.16,0.81,0.03
33200,24,73,3,0.24,0.73,0.03
33300,13,85,2,0.13,0.85,0.02
33400,16,79,5,0.16,0.79,0.05
33500,12,86,2,0.12,0.86,0.02
33600,20,78,2,0.2,0.78,0.02
33700,18,76,6,0.18,0.76,0.06
33800,19,80,1,0.19,0.8,0.01
33900,12,86,2,0.12,0.86,0.02
34000,16,82,2,0.16,0.82,0.02
34100,18,80,2,0.18,0.8,0.02
34200,15,84,1,0.15,0.84,0.01
34300,11,88,1,0.11,0.88,0.01
34400,18,76,6,0.18,0.76,0.06
34500,15,81,4,0.15,0.81,0.04
34600,15,80,5,0.15,0.8,0.05
34700,18,78,4,0.18,0.78,0.04
34800,18,80,2,0.18,0.8,0.02
34900,19,74,7,0.19,0.74,0.07
35000,14,82,4,0.14,0.82,0.04
35100,24,73,3,0.24,0.73,0.03
35200,12,86,2,0.12,0.86,0.02
35300,14,85,1,0.14,0.85,0.01
35400,19,77,4,0.19,0.77,0.04
35500,14,84,2,0.14,0.84,0.02
35600,20,75,5,0.2,0.75,0.05
35700,20,77,3,0.2,0.77,0.03
35800,20,73,7,0.2,0.73,0.07
35900,19,79,2,0.19,0.79,0.02
36000,16,82,2,0.16,0.82,0.02
36100,19,75,6,0.19,0.75,0.06
36200,19,79,2,0.19,0.79,0.02
36300,22,76,2,0.22,0.76,0.02
36400,13,83,4,0.13,0.83,0.04
36500,16,80,4,0.16,0.8,0.04
36600,21,73,6,0.21,0.73,0.06
36700,21,77,2,0.21,0.77,0.02
36800,21,75,4,0.21,0.75,0.04
36900,20,77,3,0.2,0.77,0.03
37000,21,75,4,0.21,0.75,0.04
37100,16,83,1,0.16,0.83,0.01
37200,17,80,3,0.17,0.8,0.03
37300,12,83,5,0.12,0.83,0.05
37400,25,72,3,0.25,0.72,0.03
37500,25,72,3,0.25,0.72,0.03
37600,16,79,5,0.16,0.79,0.05
37700,19,78,3,0.19,0.78,0.03
37800,15,83,2,0.15,0.83,0.02
37900,16,83,1,0.16,0.83,0.01
38000,14,84,2,0.14,0.84,0.02
38100,21,78,1,0.21,0.78,0.01
38200,21,75,4,0.21,0.75,0.04
38300,25,74,1,0.25,0.74,0.01
38400,20,75,5,0.2,0.75,0.05
38500,20,74,6,0.2,0.74,0.06
38600,16,82,2,0.16,0.82,0.02
38700,22,73,5,0.22,0.73,0.05
38800,23,75,2,0.23,0.75,0.02
38900,17,77,6,0.17,0.77,0.06
39000,26,73,1,0.26,0.73,0.01
39100,18,79,3,0.18,0.79,0.03
39200,19,80,1,0.19,0.8,0.01
39300,20,74,6,0.2,0.74,0.06
39400,21,72,7,0.21,0.72,0.07
39500,17,78,5,0.17,0.78,0.05
39600,17,81,2,0.17,0.81,0.02
39700,23,76,1,0.23,0.76,0.01
39800,16,80,4,0.16,0.8,0.04
39900,18,79,3,0.18,0.79,0.03
40000,18,78,4,0.18,0.78,0.04
40100,23,73,4,0.23,0.73,0.04
40200,19,78,3,0.19,0.78,0.03
40300,21,75,4,0.21,0.75,0.04
40400,16,82,2,0.16,0.82,0.02
40500,24,74,2,0.24,0.74,0.02
40600,22,75,3,0.22,0.75,0.03
40700,17,78,5,0.17,0.78,0.05
40800,20,76,4,0.2,0.76,0.04
40900,13,81,6,0.13,0.81,0.06
41000,13,83,4,0.13,0.83,0.04
41100,22,75,3,0.22,0.75,0.03
41200,10,84,6,0.1,0.84,0.06
41300,15,83,2,0.15,0.83,0.02
41400,19,75,6,0.19,0.75,0.06
41500,23,74,3,0.23,0.74,0.03
41600,11,89,0,0.11,0.89,0.0
41700,18,78,4,0.18,0.78,0.04
41800,21,74,5,0.21,0.74,0.05
41900,20,79,1,0.2,0.79,0.01
42000,13,81,6,0.13,0.81,0.06
42100,14,81,5,0.14,0.81,0.05
42200,9,87,4,0.09,0.87,0.04
42300,20,77,3,0.2,0.77,0.03
42400,18,79,3,0.18,0.79,0.03
42500,19,79,2,0.19,0.79,0.02
42600,15,81,4,0.15,0.81,0.04
42700,23,73,4,0.23,0.73,0.04
42800,14,83,3,0.14,0.83,0.03
42900,12,87,1,0.12,0.87,0.01
43000,21,78,1,0.21,0.78,0.01
43100,18,79,3,0.18,0.79,0.03
43200,24,73,3,0.24,0.73,0.03
43300,23,74,3,0.23,0.74,0.03
43400,15,80,5,0.15,0.8,0.05
43500,23,72,5,0.23,0.72,0.05
43600,19,78,3,0.19,0.78,0.03
43700,23,77,0,0.23,0.77,0.0
43800,17,81,2,0.17,0.81,0.02
43900,19,78,3,0.19,0.78,0.03
44000,20,77,3,0.2,0.77,0.03
44100,20,78,2,0.2,0.78,0.02
44200,22,76,2,0.22,0.76,0.02
44300,25,69,6,0.25,0.69,0.06
44400,19,78,3,0.19,0.78,0.03
44500,19,80,1,0.19,0.8,0.01
44600,29,68,3,0.29,0.68,0.03
44700,25,72,3,0.25,0.72,0.03
44800,19,79,2,0.19,0.79,0.02
44900,29,69,2,0.29,0.69,0.02
45000,15,81,4,0.15,0.81,0.04
45100,12,78,10,0.12,0.78,0.1
45200,20,77,3,0.2,0.77,0.03
45300,19,76,5,0.19,0.76,0.05
45400,17,81,2,0.17,0.81,0.02
45500,12,82,6,0.12,0.82,0.06
45600,13,82,5,0.13,0.82,0.05
45700,17,80,3,0.17,0.8,0.03
45800,13,86,1,0.13,0.86,0.01
45900,13,80,7,0.13,0.8,0.07
46000,18,80,2,0.18,0.8,0.02
46100,23,76,1,0.23,0.76,0.01
46200,22,77,1,0.22,0.77,0.01
46300,15,84,1,0.15,0.84,0.01
46400,22,77,1,0.22,0.77,0.01
46500,19,77,4,0.19,0.77,0.04
46600,19,74,7,0.19,0.74,0.07
46700,17,79,4,0.17,0.79,0.04
46800,23,76,1,0.23,0.76,0.01
46900,17,78,5,0.17,0.78,0.05
47000,17,81,2,0.17,0.81,0.02
47100,18,79,3,0.18,0.79,0.03
47200,21,76,3,0.21,0.76,0.03
47300,21,75,4,0.21,0.75,0.04
47400,22,75,3,0.22,0.75,0.03
47500,18,82,0,0.18,0.82,0.0
47600,19,80,1,0.19,0.8,0.01
47700,23,75,2,0.23,0.75,0.02
47800,18,82,0,0.18,0.82,0.0
47900,15,81,4,0.15,0.81,0.04
48000,25,72,3,0.25,0.72,0.03
48100,22,76,2,0.22,0.76,0.02
48200,13,86,1,0.13,0.86,0.01
48300,22,74,4,0.22,0.74,0.04
48400,18,78,4,0.18,0.78,0.04
48500,22,76,2,0.22,0.76,0.02
48600,22,77,1,0.22,0.77,0.01
48700,24,74,2,0.24,0.74,0.02
48800,17,81,2,0.17,0.81,0.02
48900,24,70,6,0.24,0.7,0.06
49000,18,79,3,0.18,0.79,0.03
49100,23,70,7,0.23,0.7,0.07
49200,12,85,3,0.12,0.85,0.03
49300,24,71,5,0.24,0.71,0.05
49400,15,82,3,0.15,0.82,0.03
49500,24,73,3,0.24,0.73,0.03
49600,19,74,7,0.19,0.74,0.07
49700,18,80,2,0.18,0.8,0.02
49800,22,75,3,0.22,0.75,0.03
49900,18,75,7,0.18,0.75,0.07
50000,19,78,3,0.19,0.78,0.03
50100,21,76,3,0.21,0.76,0.03
50200,11,81,8,0.11,0.81,0.08
50300,21,75,4,0.21,0.75,0.04
50400,19,79,2,0.19,0.79,0.02
50500,17,74,9,0.17,0.74,0.09
50600,23,75,2,0.23,0.75,0.02
50700,19,78,3,0.19,0.78,0.03
50800,22,75,3,0.22,0.75,0.03
50900,15,83,2,0.15,0.83,0.02
51000,22,72,6,0.22,0.72,0.06
51100,18,77,5,0.18,0.77,0.05
51200,18,77,5,0.18,0.77,0.05
51300,14,82,4,0.14,0.82,0.04
51400,10,88,2,0.1,0.88,0.02
51500,22,75,3,0.22,0.75,0.03
51600,18,78,4,0.18,0.78,0.04
51700,19,78,3,0.19,0.78,0.03
51800,18,81,1,0.18,0.81,0.01
51900,16,77,7,0.16,0.77,0.07
52000,16,77,7,0.16,0.77,0.07
52100,16,84,0,0.16,0.84,0.0
52200,21,73,6,0.21,0.73,0.06
52300,25,73,2,0.25,0.73,0.02
52400,24,74,2,0.24,0.74,0.02
52500,23,74,3,0.23,0.74,0.03
52600,28,65,7,0.28,0.65,0.07
52700,15,83,2,0.15,0.83,0.02
52800,26,71,3,0.26,0.71,0.03
52900,30,70,0,0.3,0.7,0.0
53000,20,78,2,0.2,0.78,0.02
53100,26,73,1,0.26,0.73,0.01
53200,26,71,3,0.26,0.71,0.03
53300,24,69,7,0.24,0.69,0.07
53400,16,80,4,0.16,0.8,0.04
53500,17,80,3,0.17,0.8,0.03
53600,27,66,7,0.27,0.66,0.07
53700,18,77,5,0.18,0.77,0.05
53800,22,76,2,0.22,0.76,0.02
53900,15,80,5,0.15,0.8,0.05
54000,19,80,1,0.19,0.8,0.01
54100,17,81,2,0.17,0.81,0.02
54200,23,76,1,0.23,0.76,0.01
54300,25,72,3,0.25,0.72,0.03
54400,17,78,5,0.17,0.78,0.05
54500,28,65,7,0.28,0.65,0.07
54600,24,70,6,0.24,0.7,0.06
54700,16,81,3,0.16,0.81,0.03
54800,26,72,2,0.26,0.72,0.02
54900,13,83,4,0.13,0.83,0.04
55000,22,74,4,0.22,0.74,0.04
55100,15,80,5,0.15,0.8,0.05
55200,17,76,7,0.17,0.76,0.07
55300,20,79,1,0.2,0.79,0.01
55400,22,75,3,0.22,0.75,0.03
55500,18,81,1,0.18,0.81,0.01
55600,18,76,6,0.18,0.76,0.06
55700,22,74,4,0.22,0.74,0.04
55800,20,79,1,0.2,0.79,0.01
55900,21,72,7,0.21,0.72,0.07
56000,23,76,1,0.23,0.76,0.01
56100,26,71,3,0.26,0.71,0.03
56200,23,73,4,0.23,0.73,0.04
56300,17,77,6,0.17,0.77,0.06
56400,19,78,3,0.19,0.78,0.03
56500,19,76,5,0.19,0.76,0.05
56600,27,69,4,0.27,0.69,0.04
56700,18,77,5,0.18,0.77,0.05
56800,20,75,5,0.2,0.75,0.05
56900,28,66,6,0.28,0.66,0.06
57000,22,67,11,0.22,0.67,0.11
57100,24,76,0,0.24,0.76,0.0
57200,18,75,7,0.18,0.75,0.07
57300,19,80,1,0.19,0.8,0.01
57400,22,78,0,0.22,0.78,0.0
57500,16,79,5,0.16,0.79,0.05
57600,14,82,4,0.14,0.82,0.04
57700,21,76,3,0.21,0.76,0.03
57800,22,74,4,0.22,0.74,0.04
57900,19,76,5,0.19,0.76,0.05
58000,22,77,1,0.22,0.77,0.01
58100,17,78,5,0.17,0.78,0.05
58200,18,75,7,0.18,0.75,0.07
58300,24,73,3,0.24,0.73,0.03
58400,29,66,5,0.29,0.66,0.05
58500,22,75,3,0.22,0.75,0.03
58600,19,77,4,0.19,0.77,0.04
58700,19,78,3,0.19,0.78,0.03
58800,17,76,7,0.17,0.76,0.07
58900,20,78,2,0.2,0.78,0.02
59000,18,78,4,0.18,0.78,0.04
59100,11,85,4,0.11,0.85,0.04
59200,14,82,4,0.14,0.82,0.04
59300,23,76,1,0.23,0.76,0.01
59400,14,82,4,0.14,0.82,0.04
59500,13,83,4,0.13,0.83,0.04
59600,18,77,5,0.18,0.77,0.05
59700,13,86,1,0.13,0.86,0.01
59800,24,75,1,0.24,0.75,0.01
59900,13,83,4,0.13,0.83,0.04
60000,20,76,4,0.2,0.76,0.04
60100,9,83,8,0.09,0.83,0.08
60200,21,76,3,0.21,0.76,0.03
60300,9,86,5,0.09,0.86,0.05
60400,17,79,4,0.17,0.79,0.04
60500,16,81,3,0.16,0.81,0.03
60600,23,75,2,0.23,0.75,0.02
60700,19,75,6,0.19,0.75,0.06
60800,16,82,2,0.16,0.82,0.02
60900,21,78,1,0.21,0.78,0.01
61000,23,76,1,0.23,0.76,0.01
61100,18,79,3,0.18,0.79,0.03
61200,18,78,4,0.18,0.78,0.04
61300,16,78,6,0.16,0.78,0.06
61400,24,71,5,0.24,0.71,0.05
61500,26,67,7,0.26,0.67,0.07
61600,22,74,4,0.22,0.74,0.04
61700,22,74,4,0.22,0.74,0.04
61800,25,70,5,0.25,0.7,0.05
61900,20,75,5,0.2,0.75,0.05
62000,28,70,2,0.28,0.7,0.02
62100,18,78,4,0.18,0.78,0.04
62200,16,81,3,0.16,0.81,0.03
62300,12,86,2,0.12,0.86,0.02
62400,18,79,3,0.18,0.79,0.03
62500,15,79,6,0.15,0.79,0.06
62600,12,84,4,0.12,0.84,0.04
62700,19,77,4,0.19,0.77,0.04
62800,18,77,5,0.18,0.77,0.05
62900,12,81,7,0.12,0.81,0.07
63000,23,74,3,0.23,0.74,0.03
63100,25,72,3,0.25,0.72,0.03
63200,18,81,1,0.18,0.81,0.01
63300,19,76,5,0.19,0.76,0.05
63400,14,83,3,0.14,0.83,0.03
63500,21,75,4,0.21,0.75,0.04
63600,12,85,3,0.12,0.85,0.03
63700,22,75,3,0.22,0.75,0.03
63800,22,74,4,0.22,0.74,0.04
63900,20,79,1,0.2,0.79,0.01
64000,16,82,2,0.16,0.82,0.02
64100,19,78,3,0.19,0.78,0.03
64200,15,79,6,0.15,0.79,0.06
64300,16,81,3,0.16,0.81,0.03
64400,20,75,5,0.2,0.75,0.05
64500,22,78,0,0.22,0.78,0.0
64600,19,80,1,0.19,0.8,0.01
64700,13,80,7,0.13,0.8,0.07
64800,26,71,3,0.26,0.71,0.03
64900,21,78,1,0.21,0.78,0.01
65000,23,73,4,0.23,0.73,0.04
65100,17,81,2,0.17,0.81,0.02
65200,15,84,1,0.15,0.84,0.01
65300,26,68,6,0.26,0.68,0.06
65400,20,78,2,0.2,0.78,0.02
65500,19,77,4,0.19,0.77,0.04
65600,16,78,6,0.16,0.78,0.06
65700,16,79,5,0.16,0.79,0.05
65800,22,73,5,0.22,0.73,0.05
65900,18,79,3,0.18,0.79,0.03
66000,19,77,4,0.19,0.77,0.04
66100,19,77,4,0.19,0.77,0.04
