Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
7200,15,83,2,0.15,0.83,0.02
7300,10,88,2,0.1,0.88,0.02
7400,10,88,2,0.1,0.88,0.02
7500,9,90,1,0.09,0.9,0.01
7600,11,88,1,0.11,0.88,0.01
7700,13,83,4,0.13,0.83,0.04
7800,17,79,4,0.17,0.79,0.04
7900,17,78,5,0.17,0.78,0.05
8000,16,84,0,0.16,0.84,0.0
8100,12,86,2,0.12,0.86,0.02
8200,13,85,2,0.13,0.85,0.02
8300,16,79,5,0.16,0.79,0.05
8400,10,89,1,0.1,0.89,0.01
8500,14,84,2,0.14,0.84,0.02
8600,14,86,0,0.14,0.86,0.0
8700,10,87,3,0.1,0.87,0.03
8800,9,89,2,0.09,0.89,0.02
8900,12,85,3,0.12,0.85,0.03
9000,12,88,0,0.12,0.88,0.0
9100,6,89,5,0.06,0.89,0.05
9200,16,81,3,0.16,0.81,0.03
9300,11,85,4,0.11,0.85,0.04
9400,8,90,2,0.08,0.9,0.02
9500,7,90,3,0.07,0.9,0.03
9600,12,85,3,0.12,0.85,0.03
9700,15,84,1,0.15,0.84,0.01
9800,11,86,3,0.11,0.86,0.03
9900,11,86,3,0.11,0.86,0.03
10000,14,84,2,0.14,0.84,0.02
10100,10,89,1,0.1,0.89,0.01
10200,10,87,3,0.1,0.87,0.03
10300,14,83,3,0.14,0.83,0.03
10400,16,82,2,0.16,0.82,0.02
10500,10,88,2,0.1,0.88,0.02
10600,15,82,3,0.15,0.82,0.03
10700,8,91,1,0.08,0.91,0.01
10800,17,82,1,0.17,0.82,0.01
10900,6,92,2,0.06,0.92,0.02
11000,11,85,4,0.11,0.85,0.04
11100,20,76,4,0.2,0.76,0.04
11200,10,86,4,0.1,0.86,0.04
11300,13,87,0,0.13,0.87,0.0
11400,12,86,2,0.12,0.86,0.02
11500,11,88,1,0.11,0.88,0.01
11600,10,86,4,0.1,0.86,0.04
11700,17,81,2,0.17,0.81,0.02
11800,11,86,3,0.11,0.86,0.03
11900,21,76,3,0.21,0.76,0.03
12000,6,91,3,0.06,0.91,0.03
12100,13,85,2,0.13,0.85,0.02
12200,7,88,5,0.07,0.88,0.05
12300,15,84,1,0.15,0.84,0.01
12400,9,89,2,0.09,0.89,0.02
12500,13,85,2,0.13,0.85,0.02
12600,9,89,2,0.09,0.89,0.02
12700,6,92,2,0.06,0.92,0.02
12800,13,86,1,0.13,0.86,0.01
12900,7,92,1,0.07,0.92,0.01
13000,11,86,3,0.11,0.86,0.03
13100,9,91,0,0.09,0.91,0.0
13200,12,88,0,0.12,0.88,0.0
13300,11,87,2,0.11,0.87,0.02
13400,19,76,5,0.19,0.76,0.05
13500,12,86,2,0.12,0.86,0.02
13600,9,88,3,0.09,0.88,0.03
13700,9,88,3,0.09,0.88,0.03
13800,13,85,2,0.13,0.85,0.02
13900,14,83,3,0.14,0.83,0.03
14000,12,88,0,0.12,0.88,0.0
14100,17,76,7,0.17,0.76,0.07
14200,13,86,1,0.13,0.86,0.01
14300,10,89,1,0.1,0.89,0.01
14400,13,86,1,0.13,0.86,0.01
14500,17,80,3,0.17,0.8,0.03
14600,6,93,1,0.06,0.93,0.01
14700,13,86,1,0.13,0.86,0.01
14800,17,80,3,0.17,0.8,0.03
14900,9,86,5,0.09,0.86,0.05
15000,12,86,2,0.12,0.86,0.02
15100,14,83,3,0.14,0.83,0.03
15200,12,83,5,0.12,0.83,0.05
15300,12,87,1,0.12,0.87,0.01
15400,10,88,2,0.1,0.88,0.02
15500,12,86,2,0.12,0.86,0.02
15600,18,79,3,0.18,0.79,0.03
15700,14,80,6,0.14,0.8,0.06
15800,16,83,1,0.16,0.83,0.01
15900,20,77,3,0.2,0.77,0.03
16000,13,82,5,0.13,0.82,0.05
16100,12,85,3,0.12,0.85,0.03
16200,16,81,3,0.16,0.81,0.03
16300,11,89,0,0.11,0.89,0.0
16400,11,87,2,0.11,0.87,0.02
16500,20,80,0,0.2,0.8,0.0
16600,8,88,4,0.08,0.88,0.04
16700,10,90,0,0.1,0.9,0.0
16800,17,83,0,0.17,0.83,0.0
16900,13,83,4,0.13,0.83,0.04
17000,8,90,2,0.08,0.9,0.02
17100,15,83,2,0.15,0.83,0.02
17200,9,87,4,0.09,0.87,0.04
17300,11,87,2,0.11,0.87,0.02
17400,8,86,6,0.08,0.86,0.06
17500,5,92,3,0.05,0.92,0.03
17600,8,87,5,0.08,0.87,0.05
17700,15,83,2,0.15,0.83,0.02
17800,18,80,2,0.18,0.8,0.02
17900,17,81,2,0.17,0.81,0.02
18000,12,84,4,0.12,0.84,0.04
18100,16,81,3,0.16,0.81,0.03
18200,9,90,1,0.09,0.9,0.01
18300,7,92,1,0.07,0.92,0.01
18400,11,83,6,0.11,0.83,0.06
18500,11,85,4,0.11,0.85,0.04
18600,13,82,5,0.13,0.82,0.05
18700,15,79,6,0.15,0.79,0.06
18800,15,80,5,0.15,0.8,0.05
18900,8,91,1,0.08,0.91,0.01
19000,13,85,2,0.13,0.85,0.02
19100,10,87,3,0.1,0.87,0.03
19200,13,82,5,0.13,0.82,0.05
19300,11,88,1,0.11,0.88,0.01
19400,9,88,3,0.09,0.88,0.03
19500,13,84,3,0.13,0.84,0.03
19600,10,89,1,0.1,0.89,0.01
19700,17,80,3,0.17,0.8,0.03
19800,13,86,1,0.13,0.86,0.01
19900,10,87,3,0.1,0.87,0.03
20000,14,86,0,0.14,0.86,0.0
20100,11,88,1,0.11,0.88,0.01
20200,20,73,7,0.2,0.73,0.07
20300,14,82,4,0.14,0.82,0.04
20400,7,89,4,0.07,0.89,0.04
20500,15,81,4,0.15,0.81,0.04
20600,13,86,1,0.13,0.86,0.01
20700,10,88,2,0.1,0.88,0.02
20800,17,82,1,0.17,0.82,0.01
20900,16,82,2,0.16,0.82,0.02
21000,16,83,1,0.16,0.83,0.01
21100,6,92,2,0.06,0.92,0.02
21200,8,90,2,0.08,0.9,0.02
21300,14,85,1,0.14,0.85,0.01
21400,14,84,2,0.14,0.84,0.02
21500,20,77,3,0.2,0.77,0.03
21600,18,80,2,0.18,0.8,0.02
21700,15,83,2,0.15,0.83,0.02
21800,17,81,2,0.17,0.81,0.02
21900,9,90,1,0.09,0.9,0.01
22000,25,73,2,0.25,0.73,0.02
22100,21,75,4,0.21,0.75,0.04
22200,18,77,5,0.18,0.77,0.05
22300,16,82,2,0.16,0.82,0.02
22400,12,85,3,0.12,0.85,0.03
22500,6,93,1,0.06,0.93,0.01
22600,11,88,1,0.11,0.88,0.01
22700,13,85,2,0.13,0.85,0.02
22800,12,84,4,0.12,0.84,0.04
22900,14,85,1,0.14,0.85,0.01
23000,10,88,2,0.1,0.88,0.02
23100,20,77,3,0.2,0.77,0.03
23200,13,84,3,0.13,0.84,0.03
23300,11,86,3,0.11,0.86,0.03
23400,15,80,5,0.15,0.8,0.05
23500,14,82,4,0.14,0.82,0.04
23600,23,74,3,0.23,0.74,0.03
23700,12,86,2,0.12,0.86,0.02
23800,11,87,2,0.11,0.87,0.02
23900,9,86,5,0.09,0.86,0.05
24000,8,90,2,0.08,0.9,0.02
24100,10,87,3,0.1,0.87,0.03
24200,18,77,5,0.18,0.77,0.05
24300,19,79,2,0.19,0.79,0.02
24400,8,90,2,0.08,0.9,0.02
24500,10,88,2,0.1,0.88,0.02
24600,23,73,4,0.23,0.73,0.04
24700,15,82,3,0.15,0.82,0.03
24800,19,79,2,0.19,0.79,0.02
24900,11,88,1,0.11,0.88,0.01
25000,25,74,1,0.25,0.74,0.01
25100,19,77,4,0.19,0.77,0.04
25200,8,88,4,0.08,0.88,0.04
25300,22,73,5,0.22,0.73,0.05
25400,10,86,4,0.1,0.86,0.04
25500,15,82,3,0.15,0.82,0.03
25600,12,83,5,0.12,0.83,0.05
25700,19,78,3,0.19,0.78,0.03
25800,14,82,4,0.14,0.82,0.04
25900,9,89,2,0.09,0.89,0.02
26000,10,90,0,0.1,0.9,0.0
26100,18,79,3,0.18,0.79,0.03
26200,5,92,3,0.05,0.92,0.03
26300,12,84,4,0.12,0.84,0.04
26400,17,80,3,0.17,0.8,0.03
26500,18,78,4,0.18,0.78,0.04
26600,11,86,3,0.11,0.86,0.03
26700,16,83,1,0.16,0.83,0.01
26800,9,89,2,0.09,0.89,0.02
26900,7,88,5,0.07,0.88,0.05
27000,13,85,2,0.13,0.85,0.02
27100,9,88,3,0.09,0.88,0.03
27200,17,80,3,0.17,0.8,0.03
27300,20,76,4,0.2,0.76,0.04
27400,8,88,4,0.08,0.88,0.04
27500,15,80,5,0.15,0.8,0.05
27600,14,82,4,0.14,0.82,0.04
27700,6,91,3,0.06,0.91,0.03
27800,14,83,3,0.14,0.83,0.03
27900,9,86,5,0.09,0.86,0.05
28000,13,83,4,0.13,0.83,0.04
28100,11,84,5,0.11,0.84,0.05
28200,8,91,1,0.08,0.91,0.01
28300,22,77,1,0.22,0.77,0.01
28400,16,81,3,0.16,0.81,0.03
28500,15,84,1,0.15,0.84,0.01
28600,17,77,6,0.17,0.77,0.06
28700,18,78,4,0.18,0.78,0.04
28800,16,81,3,0.16,0.81,0.03
28900,14,84,2,0.14,0.84,0.02
29000,10,86,4,0.1,0.86,0.04
29100,17,80,3,0.17,0.8,0.03
29200,24,72,4,0.24,0.72,0.04
29300,13,84,3,0.13,0.84,0.03
29400,14,84,2,0.14,0.84,0.02
29500,8,91,1,0.08,0.91,0.01
29600,11,85,4,0.11,0.85,0.04
29700,8,86,6,0.08,0.86,0.06
29800,18,82,0,0.18,0.82,0.0
29900,10,87,3,0.1,0.87,0.03
30000,21,75,4,0.21,0.75,0.04
30100,13,83,4,0.13,0.83,0.04
30200,11,86,3,0.11,0.86,0.03
30300,10,88,2,0.1,0.88,0.02
30400,14,85,1,0.14,0.85,0.01
30500,23,75,2,0.23,0.75,0.02
30600,19,77,4,0.19,0.77,0.04
30700,15,84,1,0.15,0.84,0.01
30800,7,92,1,0.07,0.92,0.01
30900,13,84,3,0.13,0.84,0.03
31000,8,89,3,0.08,0.89,0.03
31100,23,76,1,0.23,0.76,0.01
31200,16,83,1,0.16,0.83,0.01
31300,19,76,5,0.19,0.76,0.05
31400,12,85,3,0.12,0.85,0.03
31500,7,91,2,0.07,0.91,0.02
31600,14,83,3,0.14,0.83,0.03
31700,11,87,2,0.11,0.87,0.02
31800,13,86,1,0.13,0.86,0.01
31900,11,87,2,0.11,0.87,0.02
32000,11,86,3,0.11,0.86,0.03
32100,16,78,6,0.16,0.78,0.06
32200,15,81,4,0.15,0.81,0.04
32300,12,86,2,0.12,0.86,0.02
32400,9,87,4,0.09,0.87,0.04
32500,13,79,8,0.13,0.79,0.08
32600,12,83,5,0.12,0.83,0.05
32700,14,82,4,0.14,0.82,0.04
32800,17,83,0,0.17,0.83,0.0
32900,19,79,2,0.19,0.79,0.02
33000,10,87,3,0.1,0.87,0.03
33100,10,89,1,0.1,0.89,0.01
33200,11,84,5,0.11,0.84,0.05
33300,13,84,3,0.13,0.84,0.03
33400,7,91,2,0.07,0.91,0.02
33500,6,93,1,0.06,0.93,0.01
33600,9,86,5,0.09,0.86,0.05
33700,16,84,0,0.16,0.84,0.0
33800,14,78,8,0.14,0.78,0.08
33900,12,86,2,0.12,0.86,0.02
34000,12,86,2,0.12,0.86,0.02
34100,9,91,0,0.09,0.91,0.0
34200,14,84,2,0.14,0.84,0.02
34300,12,86,2,0.12,0.86,0.02
34400,6,94,0,0.06,0.94,0.0
34500,8,88,4,0.08,0.88,0.04
34600,10,88,2,0.1,0.88,0.02
34700,6,93,1,0.06,0.93,0.01
34800,22,75,3,0.22,0.75,0.03
34900,9,89,2,0.09,0.89,0.02
35000,8,90,2,0.08,0.9,0.02
35100,6,93,1,0.06,0.93,0.01
35200,19,80,1,0.19,0.8,0.01
35300,13,85,2,0.13,0.85,0.02
35400,14,83,3,0.14,0.83,0.03
35500,10,85,5,0.1,0.85,0.05
35600,10,89,1,0.1,0.89,0.01
35700,8,88,4,0.08,0.88,0.04
35800,27,71,2,0.27,0.71,0.02
35900,8,91,1,0.08,0.91,0.01
36000,12,86,2,0.12,0.86,0.02
36100,11,86,3,0.11,0.86,0.03
36200,11,84,5,0.11,0.84,0.05
36300,13,84,3,0.13,0.84,0.03
36400,15,83,2,0.15,0.83,0.02
36500,14,83,3,0.14,0.83,0.03
36600,14,86,0,0.14,0.86,0.0
36700,8,90,2,0.08,0.9,0.02
36800,23,73,4,0.23,0.73,0.04
36900,18,81,1,0.18,0.81,0.01
37000,9,88,3,0.09,0.88,0.03
37100,19,79,2,0.19,0.79,0.02
37200,16,80,4,0.16,0.8,0.04
37300,14,81,5,0.14,0.81,0.05
37400,14,85,1,0.14,0.85,0.01
37500,6,92,2,0.06,0.92,0.02
37600,11,88,1,0.11,0.88,0.01
37700,14,82,4,0.14,0.82,0.04
37800,16,84,0,0.16,0.84,0.0
37900,16,82,2,0.16,0.82,0.02
38000,10,87,3,0.1,0.87,0.03
38100,11,89,0,0.11,0.89,0.0
38200,9,88,3,0.09,0.88,0.03
38300,21,72,7,0.21,0.72,0.07
38400,14,84,2,0.14,0.84,0.02
38500,19,80,1,0.19,0.8,0.01
38600,12,84,4,0.12,0.84,0.04
38700,13,85,2,0.13,0.85,0.02
38800,7,92,1,0.07,0.92,0.01
38900,14,81,5,0.14,0.81,0.05
39000,15,84,1,0.15,0.84,0.01
39100,13,86,1,0.13,0.86,0.01
39200,18,81,1,0.18,0.81,0.01
39300,19,77,4,0.19,0.77,0.04
39400,20,78,2,0.2,0.78,0.02
39500,12,85,3,0.12,0.85,0.03
39600,11,86,3,0.11,0.86,0.03
39700,19,76,5,0.19,0.76,0.05
39800,22,74,4,0.22,0.74,0.04
39900,25,73,2,0.25,0.73,0.02
40000,12,85,3,0.12,0.85,0.03
40100,15,84,1,0.15,0.84,0.01
40200,14,85,1,0.14,0.85,0.01
40300,10,88,2,0.1,0.88,0.02
40400,12,88,0,0.12,0.88,0.0
40500,14,86,0,0.14,0.86,0.0
40600,9,86,5,0.09,0.86,0.05
40700,15,84,1,0.15,0.84,0.01
40800,16,81,3,0.16,0.81,0.03
40900,13,85,2,0.13,0.85,0.02
41000,15,83,2,0.15,0.83,0.02
41100,6,93,1,0.06,0.93,0.01
41200,9,89,2,0.09,0.89,0.02
41300,20,74,6,0.2,0.74,0.06
41400,12,87,1,0.12,0.87,0.01
41500,13,83,4,0.13,0.83,0.04
41600,14,84,2,0.14,0.84,0.02
41700,5,91,4,0.05,0.91,0.04
41800,11,87,2,0.11,0.87,0.02
41900,13,86,1,0.13,0.86,0.01
42000,10,88,2,0.1,0.88,0.02
42100,19,77,4,0.19,0.77,0.04
42200,21,77,2,0.21,0.77,0.02
42300,14,85,1,0.14,0.85,0.01
42400,22,72,6,0.22,0.72,0.06
42500,16,82,2,0.16,0.82,0.02
42600,8,89,3,0.08,0.89,0.03
42700,15,82,3,0.15,0.82,0.03
42800,13,84,3,0.13,0.84,0.03
42900,14,85,1,0.14,0.85,0.01
43000,11,88,1,0.11,0.88,0.01
43100,13,83,4,0.13,0.83,0.04
43200,19,79,2,0.19,0.79,0.02
43300,12,88,0,0.12,0.88,0.0
43400,16,83,1,0.16,0.83,0.01
43500,13,84,3,0.13,0.84,0.03
43600,7,88,5,0.07,0.88,0.05
43700,15,81,4,0.15,0.81,0.04
43800,12,84,4,0.12,0.84,0.04
43900,10,87,3,0.1,0.87,0.03
44000,16,81,3,0.16,0.81,0.03
44100,10,86,4,0.1,0.86,0.04
44200,12,84,4,0.12,0.84,0.04
44300,19,79,2,0.19,0.79,0.02
44400,27,70,3,0.27,0.7,0.03
44500,12,88,0,0.12,0.88,0.0
44600,17,80,3,0.17,0.8,0.03
44700,4,96,0,0.04,0.96,0.0
44800,23,76,1,0.23,0.76,0.01
44900,11,86,3,0.11,0.86,0.03
45000,7,91,2,0.07,0.91,0.02
45100,10,86,4,0.1,0.86,0.04
45200,20,78,2,0.2,0.78,0.02
45300,16,83,1,0.16,0.83,0.01
45400,14,83,3,0.14,0.83,0.03
45500,12,85,3,0.12,0.85,0.03
45600,12,85,3,0.12,0.85,0.03
45700,13,87,0,0.13,0.87,0.0
45800,19,75,6,0.19,0.75,0.06
45900,9,89,2,0.09,0.89,0.02
46000,8,91,1,0.08,0.91,0.01
46100,12,85,3,0.12,0.85,0.03
46200,10,86,4,0.1,0.86,0.04
46300,14,84,2,0.14,0.84,0.02
46400,20,76,4,0.2,0.76,0.04
46500,14,84,2,0.14,0.84,0.02
46600,14,84,2,0.14,0.84,0.02
46700,17,82,1,0.17,0.82,0.01
46800,13,82,5,0.13,0.82,0.05
46900,10,84,6,0.1,0.84,0.06
47000,9,91,0,0.09,0.91,0.0
47100,11,88,1,0.11,0.88,0.01
47200,6,92,2,0.06,0.92,0.02
47300,9,89,2,0.09,0.89,0.02
47400,17,81,2,0.17,0.81,0.02
47500,8,89,3,0.08,0.89,0.03
47600,8,88,4,0.08,0.88,0.04
47700,16,82,2,0.16,0.82,0.02
47800,21,78,1,0.21,0.78,0.01
47900,10,86,4,0.1,0.86,0.04
48000,16,82,2,0.16,0.82,0.02
48100,14,84,2,0.14,0.84,0.02
48200,15,81,4,0.15,0.81,0.04
48300,10,87,3,0.1,0.87,0.03
48400,15,77,8,0.15,0.77,0.08
48500,14,82,4,0.14,0.82,0.04
48600,24,73,3,0.24,0.73,0.03
48700,15,81,4,0.15,0.81,0.04
48800,19,76,5,0.19,0.76,0.05
48900,23,71,6,0.23,0.71,0.06
49000,14,84,2,0.14,0.84,0.02
49100,9,88,3,0.09,0.88,0.03
49200,11,84,5,0.11,0.84,0.05
49300,15,83,2,0.15,0.83,0.02
49400,6,92,2,0.06,0.92,0.02
49500,12,87,1,0.12,0.87,0.01
49600,18,80,2,0.18,0.8,0.02
49700,7,90,3,0.07,0.9,0.03
49800,4,95,1,0.04,0.95,0.01
49900,14,82,4,0.14,0.82,0.04
50000,10,89,1,0.1,0.89,0.01
50100,13,83,4,0.13,0.83,0.04
50200,8,88,4,0.08,0.88,0.04
50300,21,78,1,0.21,0.78,0.01
50400,14,86,0,0.14,0.86,0.0
50500,10,90,0,0.1,0.9,0.0
50600,16,84,0,0.16,0.84,0.0
50700,13,87,0,0.13,0.87,0.0
50800,11,85,4,0.11,0.85,0.04
50900,12,88,0,0.12,0.88,0.0
51000,8,86,6,0.08,0.86,0.06
51100,9,87,4,0.09,0.87,0.04
51200,14,83,3,0.14,0.83,0.03
51300,15,83,2,0.15,0.83,0.02
51400,12,85,3,0.12,0.85,0.03
51500,15,80,5,0.15,0.8,0.05
51600,14,83,3,0.14,0.83,0.03
51700,3,94,3,0.03,0.94,0.03
51800,14,82,4,0.14,0.82,0.04
51900,14,82,4,0.14,0.82,0.04
52000,13,84,3,0.13,0.84,0.03
52100,11,85,4,0.11,0.85,0.04
52200,12,85,3,0.12,0.85,0.03
52300,6,91,3,0.06,0.91,0.03
52400,4,94,2,0.04,0.94,0.02
52500,12,85,3,0.12,0.85,0.03
52600,10,87,3,0.1,0.87,0.03
52700,11,87,2,0.11,0.87,0.02
52800,12,87,1,0.12,0.87,0.01
52900,19,79,2,0.19,0.79,0.02
53000,10,88,2,0.1,0.88,0.02
53100,15,80,5,0.15,0.8,0.05
53200,5,93,2,0.05,0.93,0.02
53300,7,89,4,0.07,0.89,0.04
53400,7,89,4,0.07,0.89,0.04
53500,15,81,4,0.15,0.81,0.04
53600,13,85,2,0.13,0.85,0.02
53700,11,84,5,0.11,0.84,0.05
53800,10,88,2,0.1,0.88,0.02
53900,10,89,1,0.1,0.89,0.01
54000,12,88,0,0.12,0.88,0.0
54100,10,86,4,0.1,0.86,0.04
54200,15,79,6,0.15,0.79,0.06
54300,19,80,1,0.19,0.8,0.01
54400,15,83,2,0.15,0.83,0.02
54500,17,81,2,0.17,0.81,0.02
54600,9,89,2,0.09,0.89,0.02
54700,16,78,6,0.16,0.78,0.06
54800,11,86,3,0.11,0.86,0.03
54900,19,80,1,0.19,0.8,0.01
55000,9,89,2,0.09,0.89,0.02
55100,14,85,1,0.14,0.85,0.01
55200,22,75,3,0.22,0.75,0.03
55300,13,85,2,0.13,0.85,0.02
55400,6,93,1,0.06,0.93,0.01
55500,9,90,1,0.09,0.9,0.01
55600,12,87,1,0.12,0.87,0.01
55700,19,80,1,0.19,0.8,0.01
55800,6,93,1,0.06,0.93,0.01
55900,13,85,2,0.13,0.85,0.02
56000,9,88,3,0.09,0.88,0.03
56100,11,86,3,0.11,0.86,0.03
56200,10,88,2,0.1,0.88,0.02
56300,8,89,3,0.08,0.89,0.03
56400,15,83,2,0.15,0.83,0.02
56500,7,93,0,0.07,0.93,0.0
56600,8,89,3,0.08,0.89,0.03
56700,14,83,3,0.14,0.83,0.03
56800,13,83,4,0.13,0.83,0.04
56900,12,86,2,0.12,0.86,0.02
57000,18,79,3,0.18,0.79,0.03
57100,6,90,4,0.06,0.9,0.04
57200,12,86,2,0.12,0.86,0.02
57300,17,80,3,0.17,0.8,0.03
57400,17,80,3,0.17,0.8,0.03
57500,5,92,3,0.05,0.92,0.03
57600,9,86,5,0.09,0.86,0.05
57700,8,90,2,0.08,0.9,0.02
57800,12,85,3,0.12,0.85,0.03
57900,15,82,3,0.15,0.82,0.03
58000,8,90,2,0.08,0.9,0.02
58100,11,88,1,0.11,0.88,0.01
58200,12,85,3,0.12,0.85,0.03
58300,18,77,5,0.18,0.77,0.05
58400,12,86,2,0.12,0.86,0.02
58500,10,85,5,0.1,0.85,0.05
58600,15,84,1,0.15,0.84,0.01
58700,12,82,6,0.12,0.82,0.06
58800,13,87,0,0.13,0.87,0.0
58900,8,91,1,0.08,0.91,0.01
59000,6,94,0,0.06,0.94,0.0
59100,11,89,0,0.11,0.89,0.0
59200,9,90,1,0.09,0.9,0.01
59300,18,79,3,0.18,0.79,0.03
59400,13,84,3,0.13,0.84,0.03
59500,11,87,2,0.11,0.87,0.02
59600,13,86,1,0.13,0.86,0.01
59700,14,84,2,0.14,0.84,0.02
59800,9,90,1,0.09,0.9,0.01
59900,12,85,3,0.12,0.85,0.03
60000,5,95,0,0.05,0.95,0.0
60100,14,82,4,0.14,0.82,0.04
60200,12,87,1,0.12,0.87,0.01
60300,13,87,0,0.13,0.87,0.0
60400,13,85,2,0.13,0.85,0.02
60500,6,92,2,0.06,0.92,0.02
60600,8,89,3,0.08,0.89,0.03
60700,16,83,1,0.16,0.83,0.01
60800,11,86,3,0.11,0.86,0.03
60900,15,84,1,0.15,0.84,0.01
61000,14,84,2,0.14,0.84,0.02
61100,16,79,5,0.16,0.79,0.05
61200,13,86,1,0.13,0.86,0.01
61300,13,82,5,0.13,0.82,0.05
61400,16,77,7,0.16,0.77,0.07
61500,9,88,3,0.09,0.88,0.03
61600,9,88,3,0.09,0.88,0.03
61700,15,81,4,0.15,0.81,0.04
61800,13,83,4,0.13,0.83,0.04
61900,15,81,4,0.15,0.81,0.04
62000,12,87,1,0.12,0.87,0.01
62100,9,90,1,0.09,0.9,0.01
62200,10,86,4,0.1,0.86,0.04
62300,12,85,3,0.12,0.85,0.03
62400,11,88,1,0.11,0.88,0.01
62500,8,91,1,0.08,0.91,0.01
62600,12,86,2,0.12,0.86,0.02
62700,18,79,3,0.18,0.79,0.03
62800,18,76,6,0.18,0.76,0.06
62900,7,93,0,0.07,0.93,0.0
63000,10,89,1,0.1,0.89,0.01
63100,16,82,2,0.16,0.82,0.02
63200,11,87,2,0.11,0.87,0.02
63300,14,85,1,0.14,0.85,0.01
63400,10,88,2,0.1,0.88,0.02
63500,11,86,3,0.11,0.86,0.03
63600,15,81,4,0.15,0.81,0.04
63700,5,93,2,0.05,0.93,0.02
63800,16,80,4,0.16,0.8,0.04
63900,12,87,1,0.12,0.87,0.01
64000,14,82,4,0.14,0.82,0.04
64100,12,85,3,0.12,0.85,0.03
64200,15,81,4,0.15,0.81,0.04
64300,5,91,4,0.05,0.91,0.04
64400,16,81,3,0.16,0.81,0.03
64500,24,70,6,0.24,0.7,0.06
64600,22,76,2,0.22,0.76,0.02
64700,17,78,5,0.17,0.78,0.05
64800,18,80,2,0.18,0.8,0.02
64900,23,75,2,0.23,0.75,0.02
65000,15,83,2,0.15,0.83,0.02
65100,5,91,4,0.05,0.91,0.04
65200,10,86,4,0.1,0.86,0.04
65300,9,88,3,0.09,0.88,0.03
65400,17,82,1,0.17,0.82,0.01
65500,21,77,2,0.21,0.77,0.02
65600,15,83,2,0.15,0.83,0.02
65700,14,84,2,0.14,0.84,0.02
65800,11,87,2,0.11,0.87,0.02
65900,8,90,2,0.08,0.9,0.02
66000,15,80,5,0.15,0.8,0.05
66100,9,89,2,0.09,0.89,0.02
